session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
5e152bc6-6879-45dd-b6e9-f3c47ccfb6cd,2024-09-13 01:12:55,9781c00c-1875-4fb1-84aa-eb0314b07a16,/blog/mountaineering-tips,42.98,Tablet,Social,False
8e817e5f-299e-47ea-a5b6-26ce66c80cd4,2024-09-13 04:00:45,a03864a4-ee92-4d96-ae46-c1d77d0fd36a,/gear/rentals,50.78,Mobile,Organic,False
b5e2d250-8270-4910-81a7-4b6212557a25,2024-09-13 23:12:40,147d07c4-714d-4560-88fd-27e834159882,/blog/mountaineering-tips,40.43,Mobile,Direct,True
fb391be3-56f5-4257-ac01-e9d2251f3821,2024-09-13 21:07:46,2246e6a6-ada1-47d4-bd41-72c3e1d3d4d7,/contact,35.77,Mobile,Direct,False
5df9c3e8-9574-4c00-8e4c-de728ffdd5c4,2024-09-13 20:49:52,6c47a663-533b-41df-8d46-4e6e6249eb06,/expeditions/rock-climbing,10.75,Mobile,Paid,False
00cf12bf-7c93-4162-a2c8-d60ea0eef912,2024-09-13 13:20:27,64ec3b49-dd5a-4928-a621-8bb3fa5176fb,/faq,18.34,Tablet,Direct,False
19faed70-2a97-4f28-bfa7-0c3d1ba9002d,2024-09-13 13:25:38,d7b8355c-136b-4f46-be50-2a8ced7b2ea2,/blog/mountaineering-tips,43.02,Tablet,Social,False
1a54fc21-9167-4fda-9a61-a3783366248d,2024-09-13 08:46:15,9dd8e558-b28c-4c22-bd31-560c33a5f75d,/signup,59.86,Tablet,Direct,True
bc1c0e65-675d-4948-86c8-2f2e43cbc6a3,2024-09-13 18:23:37,3ef1b5f1-4b43-4c2c-bc2d-38406e42183b,/blog/mountaineering-tips,47.37,Desktop,Direct,True
d75b2851-daf1-41dc-a949-0877d05e0edd,2024-09-13 19:37:14,21cf0e20-ebf6-4116-8473-1e95bb532da9,/expeditions,46.76,Desktop,Paid,True
f6f9a785-97b1-49b0-b416-2251ba495d82,2024-09-13 05:11:26,28929d0a-0110-410d-b0aa-e2b58ad2da40,/expeditions/routes,59.18,Desktop,Social,True
bbc2c995-361d-4ba8-a227-2fe14b248278,2024-09-13 20:12:59,891c0b6d-437d-4e26-8e0b-01aa9980d694,/faq,32.5,Desktop,Social,True
946eb2ad-fdab-4553-af4b-d3b761e5cc5b,2024-09-13 23:40:59,1542b4cc-3235-42c9-84c2-6aec3f3f5fc6,/expeditions/rock-climbing,45.61,Desktop,Social,False
ff68a0a7-620b-447d-a7fe-c7304c572b0e,2024-09-13 07:18:36,b97e9351-3a9a-45f4-9b34-7124be1229e0,/gear/purchase,35.43,Tablet,Social,True
6c657a2e-d074-49be-a1e5-9c9d762483e0,2024-09-13 22:58:44,f6468eef-b61e-4e3c-8ad2-69dce9f4d427,/expeditions/routes,33.52,Tablet,Organic,False
e59f448a-a1be-4187-9a65-0a67d8ed2d4b,2024-09-13 01:47:28,c9e2a8a8-f3a2-4bde-abcd-31d442394cb9,/faq,12.57,Mobile,Direct,False
403e771f-2e3e-4fc0-9d69-b6d0c50c5427,2024-09-13 11:30:20,00f43a38-3e4f-48c0-a70c-d400ae56ac7a,/faq,58.18,Mobile,Social,True
ff2e809f-a016-45c4-a957-2c3654e81bf8,2024-09-13 01:59:28,1525d321-1cf1-4f6a-863f-9677df4f17d6,/expeditions/rock-climbing,2.33,Desktop,Social,False
3fce7b47-a98f-46d6-ad61-4c1007ec72eb,2024-09-13 11:25:57,ef1ca22e-cc0d-4b55-8bcb-d9fb5f7cc398,/expeditions,48.43,Tablet,Direct,False
4f08ff81-6051-46bd-8401-036019fd3dca,2024-09-13 16:41:14,db600130-2b8a-4ace-aa9d-5a3defdcf35c,/blog/expedition-stories,18.7,Tablet,Paid,True
e26a8523-7619-47f2-b7d9-e50d053cf25b,2024-09-13 19:20:37,89ecd335-88f0-4b2f-8448-25988f9451bf,/expeditions,54.56,Tablet,Social,False
4e267f8b-38ea-4372-b9ae-ad590de01c80,2024-09-13 07:41:49,b89d6e29-fca6-474c-97f9-dcf49bf646e3,/expeditions/rock-climbing,50.3,Desktop,Direct,True
81280212-c716-4959-9cb1-ef056ccee8b8,2024-09-13 16:48:42,33531a74-ad7a-4a0c-b48a-5cf4b0d33c6a,/gear/purchase,17.45,Desktop,Paid,False
3d92ea73-355b-4e6a-9d5b-7c86acf09772,2024-09-13 04:04:13,6e0f4efb-c9f7-4114-bc51-c9c638f3e155,/home,20.61,Mobile,Paid,True
b27b4bd6-217f-4736-876a-8a910cdf9a52,2024-09-13 07:31:26,437d8c8b-f972-4168-9f3f-99b9b77eaeff,/signup,13.82,Tablet,Social,True
f965b843-0f59-442f-af16-a2e9261034d3,2024-09-13 19:38:53,9bf79b58-9399-43ee-b6ff-bc09afe2e72c,/blog,14.81,Tablet,Direct,True
cc64bfb8-a0c6-4c44-99d3-13051b46a76a,2024-09-13 09:07:58,7336eabe-9cfc-4c83-946a-7e04336a25c9,/faq,8.98,Tablet,Direct,True
eca57d11-4852-4f8d-8982-25ac9793793e,2024-09-13 07:40:18,4c915aba-38dd-4897-a41e-da85834d4b3a,/expeditions,59.68,Mobile,Organic,True
a6f0e6f4-54ae-4564-9e21-866250e7c7ca,2024-09-13 18:47:41,55ebca2f-4fe3-43a5-bf13-ef3c317857a5,/signup,34.0,Mobile,Organic,True
da9c85b4-9219-4d00-9215-1ff2aa5521cf,2024-09-13 19:55:25,68375367-91be-46e1-b90b-02a323d29b8d,/contact,22.76,Tablet,Paid,True
f33679a4-2872-44f5-bcb5-276ad5bc2acb,2024-09-13 03:39:09,58adb940-8f47-4b51-84b9-9084d52f3048,/gear,2.16,Tablet,Direct,False
47229027-fd2d-4c75-a93c-22189b40638d,2024-09-13 03:45:40,9b87bc60-7dd8-4815-bb1a-c943fcce90c2,/expeditions,6.53,Tablet,Paid,False
f61e5dd6-b315-4b1a-bf69-6b78f321472d,2024-09-13 03:51:37,d9c7ed12-56e2-4155-a627-ccb5fb64c339,/expeditions,30.41,Tablet,Social,True
0ea0756d-ca1f-41b4-abde-5bc8638e1d8e,2024-09-13 02:26:01,e516a8c8-85ac-4bc2-b115-04fa4868e337,/signup,18.48,Tablet,Direct,False
27feeb6e-6c1d-4918-9fc7-defd60cc5e27,2024-09-13 18:33:06,bd4a135e-78f0-4a75-b962-05b75b381358,/blog/expedition-stories,23.62,Mobile,Paid,True
45d97a56-45d6-4e33-a6ea-112586f92ed3,2024-09-13 10:14:00,b9596a4f-6fb4-427d-9456-5ff6b79089b1,/blog/mountaineering-tips,36.34,Desktop,Paid,True
572c374b-e565-4e4f-ac9b-f433d96b1048,2024-09-13 05:19:27,4a795d91-ac2e-4a41-8866-676262521578,/blog,28.44,Tablet,Paid,False
d58f9b52-5753-4ead-9047-12bffa2faf49,2024-09-13 13:56:06,669fa63b-478d-4b1e-913e-b408ec6e6db7,/signup,9.02,Tablet,Organic,True
d5800b92-55bf-4bd9-8aa1-6ac757013776,2024-09-13 10:19:05,bfc9f393-9706-49fe-8384-bc4c415e4190,/gear/rentals,22.98,Desktop,Direct,True
d15cb379-6271-4e27-b1a1-15d177752a67,2024-09-13 00:05:59,120c5b0d-4bc2-4bd4-9e35-914ff8be9eff,/expeditions/rock-climbing,20.41,Tablet,Organic,True
5e4ba504-2882-4074-b787-2bee5259acb2,2024-09-13 05:50:33,7316d015-b046-401d-96cf-679faaa606e9,/home,47.53,Tablet,Paid,True
76e59085-5f33-4749-b7a5-fcfb75a18461,2024-09-13 21:16:55,f76d4377-4eae-4a81-b734-8c456af696a2,/gear,36.43,Desktop,Direct,False
436bf5e1-d432-414b-9c47-8eedbb0b5362,2024-09-13 04:20:12,546ff9ef-0d84-4278-9c57-df2f44056c98,/expeditions,36.73,Tablet,Organic,False
7e99399b-f95c-42d4-a16e-797c944fb765,2024-09-13 21:07:27,79f6229a-262d-4e33-957c-8650f8dcb713,/blog/expedition-stories,57.41,Tablet,Social,True
8712eb50-ba8d-48d5-847a-634cacdd0c22,2024-09-13 00:14:45,2d8b8b62-c5ad-44a8-96e4-14b3e692289c,/gear/purchase,11.98,Desktop,Direct,False
573cd1a2-ea9d-40a5-a95c-cdf719516d84,2024-09-13 11:05:35,c6ab1539-39b0-40ee-bd4b-b850b54dbc7d,/expeditions/routes,51.8,Mobile,Direct,True
55b4ced8-81ca-44aa-8f2a-5b28f0995120,2024-09-13 18:47:33,2ccbd0ba-499b-4f7c-9653-3deaf18048dc,/home,31.85,Mobile,Social,False
2e6ef927-4530-43ba-ae39-f459fbeccfce,2024-09-13 23:41:04,932b774a-b9e2-402e-abf1-24c6a10e739b,/faq,45.82,Tablet,Direct,False
ba60bfe9-4923-4d9e-970e-e5b88f35a211,2024-09-13 10:37:57,8f7f933f-0065-4161-8e3e-0a50639811c4,/blog/mountaineering-tips,55.42,Desktop,Direct,False
dd54a14b-4635-47ef-9163-00bbfab7ff07,2024-09-13 14:02:38,0567680e-f8a5-450f-8784-c96742079500,/signup,19.66,Desktop,Direct,True
37fb7a7d-ee00-4da1-9942-89f54b956e09,2024-09-13 01:34:30,119cb230-4cf1-403a-b93f-e2cf340313dc,/blog,6.33,Mobile,Paid,False
b4eac68a-b767-409d-abf5-d2824df4a0b1,2024-09-13 08:20:22,ff0cbabb-e658-4848-9722-025b31027929,/gear/rentals,6.46,Tablet,Direct,True
668e87b1-8f84-415e-b719-d76937c6ce3f,2024-09-13 22:25:56,8c6f25ea-b9f8-4b6a-aac2-3f2ef7dd7fcb,/blog/expedition-stories,2.13,Mobile,Direct,False
7b73076b-ec7a-41ae-a8a7-f760b49a23e9,2024-09-13 08:37:01,cca8adb7-40ef-43ac-98e4-980c1f7b5830,/blog/expedition-stories,48.0,Mobile,Organic,False
5fa4b02f-6ebb-41f6-adf8-efccf595a46d,2024-09-13 14:56:10,8dc3cfaf-c0f3-44b2-bee7-5385f5d38baa,/gear/purchase,38.7,Tablet,Social,False
f679f3cf-2a7c-46a4-af66-fbf052bf1b63,2024-09-13 09:33:39,0396326e-5776-4b88-82f8-97ab02e3c949,/blog,6.87,Desktop,Organic,False
b30851af-db8e-4278-9f0c-e70be80d47f6,2024-09-13 06:20:30,7393c345-d86d-4494-890f-81d1590ba16e,/faq,33.18,Mobile,Organic,False
578c689b-57d8-4056-8af0-db43366a6c70,2024-09-13 05:32:37,379feec3-2c65-4eb7-839d-330fe5e80523,/gear/purchase,5.12,Tablet,Organic,False
fdc103d2-7198-4ceb-87fc-1f5869aaaecb,2024-09-13 04:03:35,91af06ce-b43e-4b52-8231-bd441b2da4fd,/expeditions,34.72,Desktop,Social,True
68ca73cc-211f-4a21-858e-84a13db8d47d,2024-09-13 00:27:11,e719da6f-3013-4037-a2a3-349b5d41b6f0,/expeditions/mountaineering,56.79,Mobile,Social,False
b48d2ccc-22e7-4cb7-8415-83b1f12631af,2024-09-13 22:51:18,009346a8-da42-4dd7-a9ea-07e02207145a,/expeditions/mountaineering,57.73,Desktop,Direct,False
45ee69b7-9c6d-49d7-bcff-c8280836b2a1,2024-09-13 01:12:39,42e703c9-2c25-4db8-9f77-6919d7ba0544,/expeditions/routes,11.06,Mobile,Social,False
013a9c33-8d41-45a4-a644-30399ec8aaf9,2024-09-13 08:19:47,d5ceeef0-a47d-47a3-946b-4e4620288bb2,/gear/rentals,15.76,Mobile,Direct,False
e45251ed-7cb5-4cf0-9937-ab697b2f235d,2024-09-13 00:12:10,2de482b2-2e58-490d-973a-ad438b6b159a,/gear/purchase,27.18,Tablet,Paid,True
b591ded5-7e30-4083-906e-bbf929ac2811,2024-09-13 02:04:59,1524da5b-465a-48e6-85d5-4ad349a798e7,/blog/expedition-stories,12.18,Tablet,Social,True
f89bb141-3ec2-4a79-8296-1120b4d84202,2024-09-13 19:07:00,8ddbadbf-0341-43ee-ae77-2e384c811895,/gear/rentals,54.68,Desktop,Social,False
91a8c0d8-4b88-4c48-8ebe-c9521972a3cd,2024-09-13 00:11:46,b04d88de-5cab-4c5b-a295-339942b60c1c,/expeditions/routes,38.89,Desktop,Direct,False
47d545e7-5c5e-4a6b-b012-23151ea74a0d,2024-09-13 06:33:24,99c019c6-e58b-43ee-af31-2652dbbff446,/expeditions,12.44,Mobile,Social,True
e52bfabf-5c90-4c67-8b3e-0bacce2d13ae,2024-09-13 01:50:26,847de0c0-fc59-432a-995e-45b73a8f5299,/contact,11.22,Tablet,Direct,True
c53383f6-5676-497c-92d8-9885afabb497,2024-09-13 19:50:46,c39cb876-8b12-48c4-8c3d-21d9717a34fd,/about-us,10.69,Desktop,Direct,False
76490934-08d3-49a9-94eb-12a648dea596,2024-09-13 01:59:03,7e3c2bdb-8469-4207-846a-bc1866e8c1f2,/gear/purchase,22.81,Tablet,Social,True
718d3451-7503-4b87-9320-5ba68141bacb,2024-09-13 13:07:08,aeb150d3-a3af-4ed5-b0f7-2abc3879554d,/contact,4.49,Desktop,Organic,False
cbec7f5c-bcdd-4923-81d6-2db497f2e31f,2024-09-13 07:42:27,1e3549cf-1128-4a6c-8edb-cc0fe791b1f9,/blog/mountaineering-tips,58.3,Tablet,Direct,True
0029169f-fff1-415f-a929-64241a3d9892,2024-09-14 07:59:13,977c740f-8004-498f-be2b-1f91f55dbf6d,/gear/rentals,24.97,Mobile,Social,False
95235bef-8ccd-4053-93af-a45638e24580,2024-09-14 21:00:00,b4e61b2a-517f-470e-b4a0-5f9f9d7f8d1d,/contact,53.99,Desktop,Social,True
5a00a2d5-1af1-42d4-80e5-45c36e8240f6,2024-09-14 15:00:27,6bf829ae-7f08-49ef-829a-6faa705779bf,/expeditions/mountaineering,24.79,Mobile,Social,False
dd49dc79-ff4a-490b-b360-d8471a96190d,2024-09-14 02:10:27,2e163e29-1ab0-4588-b49b-e99ea5ac4fce,/faq,29.49,Mobile,Organic,True
e0a73e86-7320-4124-912a-81509b71efd1,2024-09-14 03:40:42,49a5d467-12ce-4f07-885e-a3a9e4d1d80f,/blog,36.27,Tablet,Organic,False
d21f3324-751d-4122-aee1-74db71e19f86,2024-09-14 15:33:34,b2491e6b-a06e-460f-9604-b7e3ba1302a9,/faq,22.4,Tablet,Social,False
46f0f6ba-2487-4044-85b6-4b404fe39947,2024-09-14 22:19:55,69ca36d0-e25c-481b-ac7c-29f2f5aa4337,/blog,35.07,Mobile,Social,False
e8d0145c-0969-4152-8b5d-105c79c7f42c,2024-09-14 10:11:25,de9a1027-3966-495e-a291-682ed07cff53,/blog,43.02,Tablet,Social,True
4793ef93-2aa2-44b5-b859-c60179f3dcce,2024-09-14 22:45:23,8a9926a7-68bc-423e-92d8-36781e0689a8,/expeditions/routes,18.29,Desktop,Direct,True
ee821d8c-d596-4a68-8aeb-b32bbec4264e,2024-09-14 04:01:25,5021cfc7-e69e-4007-a7ff-084cc89eca9f,/gear/purchase,8.06,Desktop,Organic,False
86354b54-e097-48f2-a35b-6882311469bb,2024-09-14 07:03:08,b42f8719-b169-4725-a5dc-b33fa8dac002,/expeditions/routes,9.08,Tablet,Direct,True
c43c0ca0-a2ab-4f8e-a247-3a56cae40803,2024-09-14 02:48:16,2beec4af-19bc-4852-beb8-b34256086a55,/home,33.76,Mobile,Direct,True
4f5201c7-11a8-4a72-8993-fc587c1be853,2024-09-14 23:54:23,952eaec2-3de5-44d0-8a0d-1765ffddac2e,/home,19.68,Desktop,Paid,True
83c36292-80c8-4f5a-9400-652cdf7c430d,2024-09-14 21:34:58,d4d196d7-deaf-4e01-b0e1-9598a6dccf9c,/gear,40.07,Mobile,Social,False
b7d4891b-384e-4137-a80c-61c44fc778bc,2024-09-14 20:35:10,82f4170b-7d81-4534-bae1-bfae25706c0e,/expeditions/rock-climbing,33.47,Tablet,Social,True
a95cf847-7315-4304-8de8-96e9d5ff9c85,2024-09-14 01:07:48,e80be7ee-8c03-4041-b72c-fc9e97731fba,/blog/mountaineering-tips,9.76,Tablet,Paid,True
4e3bc170-d897-4b44-8936-82857c878985,2024-09-14 05:36:19,4941c463-8f32-4680-b532-8e0b1838c267,/signup,29.11,Mobile,Social,True
38a52e30-1987-417c-b64c-58238a1805ae,2024-09-14 10:57:06,b4bd4877-e23d-41c7-9d95-2bdc48f6022f,/faq,2.87,Tablet,Social,False
bb7a1150-9db3-4de4-b29e-b6061f593104,2024-09-14 18:38:42,1ceef6a6-55ab-47d5-a10b-a3ea137f2f3b,/gear/rentals,5.54,Mobile,Social,True
f3d9c00a-5dfd-41d7-bb0e-bc1803a370c7,2024-09-14 04:52:53,3f108a0d-d051-4ba4-b823-b52063939c9e,/signup,53.61,Desktop,Direct,False
0ac15bb6-0801-4a45-9541-4d3f40fa2f07,2024-09-14 09:31:16,084734ef-54ab-42c2-97cd-bef463a2209c,/gear,53.91,Tablet,Organic,False
6279f74b-dc05-4fc4-970e-0c0291a3a8bc,2024-09-14 04:18:57,74fa1c5c-d20d-41ad-9971-1ad6efe9d674,/expeditions/mountaineering,52.57,Tablet,Organic,True
8f88d8c8-534b-44a1-a226-dbf79243b461,2024-09-14 11:45:26,7b9b2b21-2b16-43e4-887a-13eb94d626a9,/faq,38.7,Mobile,Paid,False
7e1fcf45-04fa-4e55-89b5-4eb40062efca,2024-09-14 22:00:10,35eb5723-c1c4-41c9-bd30-5f504b8fbae0,/signup,2.05,Desktop,Organic,True
23030b8f-3cce-4d29-89d7-2314e8011e3c,2024-09-14 03:55:28,42d584e3-8a9d-4cbd-b36c-9c442d2f3310,/faq,57.08,Tablet,Social,False
a23f8e28-d69a-4d69-9a6c-a8c33b11c60c,2024-09-14 08:40:00,3d16fde1-41c5-4133-8390-ce54459246cd,/contact,11.05,Desktop,Paid,False
8e6cd10b-b752-4cfd-bf15-0f095a2cb8eb,2024-09-14 20:54:39,ef089cc7-c8d8-4f9b-8cd2-905c149bbc77,/expeditions,21.87,Tablet,Paid,True
307e37b3-1712-4d89-a710-fa7bbf986dea,2024-09-14 05:10:13,6c18fd04-09a3-46ee-bfa0-797861671f77,/expeditions,53.27,Tablet,Social,False
8c8bef30-fade-4694-b33f-1edda96a3561,2024-09-14 10:39:54,496699bf-d9a5-4a95-b95d-5f3df9de2449,/about-us,21.78,Tablet,Direct,False
c5caa949-5445-4c31-8a16-2f3dd16375b0,2024-09-14 23:00:25,e392deae-e0cf-4a43-955f-d5a1dfa3bb34,/expeditions/routes,22.67,Mobile,Direct,True
ad4fcbc7-82d2-498c-8ed8-a7ff07d97e83,2024-09-14 18:18:59,c7f42bcb-9de8-4c4a-96cf-a9640da282d5,/gear/purchase,24.56,Tablet,Direct,True
2ed20c6c-7df6-4aab-bd5b-6602e9b69987,2024-09-14 04:55:50,c57a8e66-b8ce-40a8-954f-ade837d5962f,/contact,45.05,Mobile,Social,True
812d1ab7-d9a9-4de9-8ab8-b39c563ec2a6,2024-09-14 04:15:20,2f5f2ecc-0738-40da-8190-8defc572bc5a,/faq,23.86,Mobile,Social,True
3a44c0ca-dfae-4a24-9e21-c873e32dc653,2024-09-14 09:13:00,55d91092-8423-4bbb-9faa-5bd632074fbb,/expeditions/routes,28.03,Tablet,Social,False
d4023aec-4b88-4092-9793-0141e8a6bdc0,2024-09-14 16:21:43,b11471df-09be-489c-bcc9-0bccd235de72,/faq,44.84,Mobile,Direct,True
5541416f-2e79-421f-bd05-86fe55beee22,2024-09-14 14:54:47,55d91092-8423-4bbb-9faa-5bd632074fbb,/signup,3.24,Mobile,Direct,False
a5148508-c9f2-445b-b1c4-0261c42b375a,2024-09-14 21:24:12,02566042-60db-4f27-a078-8a3f969d0005,/signup,56.1,Mobile,Paid,True
39d8f252-e2df-447a-8ac4-c864c26cb20f,2024-09-14 04:14:50,e835ea52-0e2f-4ed0-a25a-03189e398d64,/gear/rentals,23.83,Mobile,Organic,True
b8520524-219e-4bdf-bd2b-379ef48579ba,2024-09-14 17:55:00,932b774a-b9e2-402e-abf1-24c6a10e739b,/signup,46.76,Tablet,Organic,True
1ff905c8-cf3b-4173-9ba4-8e60b09261be,2024-09-14 08:56:53,82f4170b-7d81-4534-bae1-bfae25706c0e,/blog,33.92,Desktop,Direct,True
9eaa57ef-a2e6-4748-8b57-2ea578678eb1,2024-09-14 12:15:03,ff8fa30d-464f-49fc-b3d6-0550be3f0336,/gear,10.6,Desktop,Social,False
ed829a2f-b3dc-4de4-b840-c0227d39d162,2024-09-14 02:36:15,bb0e1ca3-ae2b-4c81-8f4d-d61f87c47e8a,/blog,35.3,Mobile,Social,True
03ee5407-8e2e-49d3-8353-308050ec2e5c,2024-09-14 15:59:40,e5fb06a3-7e36-4524-b436-9109fe7551bd,/gear,19.6,Mobile,Paid,False
c217c29a-5160-4344-8edd-67f21ad23734,2024-09-14 01:10:26,ab762c7c-1b56-4b76-aeb3-486f359f9059,/contact,58.06,Tablet,Social,True
9b183e64-ad5f-4df7-b6f0-55f88369279e,2024-09-14 21:37:30,7b7c6c5d-c0dc-4c1a-b985-7033afcf7c48,/contact,31.53,Tablet,Direct,True
ed1aadc7-57a1-4a58-8da1-41ccc2be857a,2024-09-14 03:23:35,37dd0ae7-bf47-4aaf-a768-5b36206df605,/blog,43.9,Tablet,Paid,True
9546b8b6-82eb-49ed-b2d4-fc43a0bd2190,2024-09-14 18:59:40,7dc2a41e-dd50-47a2-a8a8-666973647b48,/gear,26.64,Mobile,Social,False
9c555495-5423-401b-8bad-d44769ebd069,2024-09-14 18:59:33,b786b287-7214-456e-be86-b865b307ec1c,/home,49.28,Tablet,Paid,False
174c6ece-6305-4408-8b3d-1fc8f8e6bdc4,2024-09-14 12:16:58,7e2e3460-902d-46bd-b722-a8bf540bf93d,/expeditions/mountaineering,58.43,Tablet,Paid,False
931339ec-b672-44c0-a753-5328f7d9f3cc,2024-09-14 08:24:05,beb16d67-b73b-4195-9eb3-53490f822274,/signup,12.59,Desktop,Organic,True
7017c451-9727-467e-9f5b-e74080b61e9d,2024-09-14 01:09:59,8c83ccda-fcf5-4908-bb13-a8de62395b75,/home,2.37,Tablet,Organic,True
380cf678-b50b-4c7d-b4d2-a2e57eaa9b0f,2024-09-14 00:38:08,e0f32adf-6179-4a20-846f-1169d3a40a3e,/gear/rentals,22.78,Desktop,Paid,False
49ea927c-6b96-43f7-9c76-f2082bc200cc,2024-09-14 09:08:27,87921838-d739-4171-9f23-1c671b1ec02f,/gear,50.95,Tablet,Paid,False
874eb4f9-291b-4082-b22b-d51cc8dd7870,2024-09-14 02:46:14,1adceb95-3c57-4246-a58f-35cb9f5dd9f5,/gear/purchase,54.44,Desktop,Social,True
5095c2fb-9f73-497d-b218-b92271e66c3e,2024-09-14 22:16:18,28d4ddcb-e44f-4601-82d1-4cbdb946da4c,/signup,1.84,Tablet,Social,True
0c8eefb4-577e-4ac9-a1f2-42406f3a31c9,2024-09-14 23:09:36,1176176c-b281-4187-a2ec-5ae964b45785,/contact,20.4,Tablet,Organic,True
4d8c3389-db38-40fc-967e-4a4c26c7abf8,2024-09-14 02:33:32,009b2219-ffe5-473d-a554-f811d5016305,/home,4.32,Mobile,Paid,True
43fc91a3-51fb-4bd1-842b-895010f0e19d,2024-09-14 20:49:59,a6a6bc52-f210-407b-9b77-08bfe444391d,/contact,56.35,Desktop,Social,True
f3bfc8e7-0d43-4eb8-a7c9-0ee680ca4b63,2024-09-14 14:19:29,9f930110-47a8-4ee0-a7fa-f0327552cca0,/gear/purchase,6.48,Tablet,Social,True
84dc5305-0a67-48ca-a395-dd3dcd4b9761,2024-09-14 01:01:00,bd872c36-09fb-4faf-9b7b-6d4aa79e48ab,/expeditions,50.81,Tablet,Direct,False
b7b76740-ee7f-40f5-a8fc-986f7f5299bd,2024-09-14 16:18:12,4109b283-0aca-43cf-b941-58a9f724fbf8,/home,34.53,Desktop,Organic,True
e9fccf03-7905-4c57-9266-67354bb61a7b,2024-09-14 06:37:42,7f637e75-e6fe-4e4a-a466-4679524d8037,/blog/expedition-stories,30.1,Mobile,Social,False
a512ce1a-bf36-4bc9-9416-e6d2a40f0ba9,2024-09-14 11:58:22,b8bdbc6b-27b0-41e0-b66b-78d0f2b898ff,/expeditions/mountaineering,27.46,Desktop,Organic,False
2a956134-d1fe-4d30-a42a-e89c09d15a07,2024-09-14 21:19:09,18139175-15c2-46d2-b69c-1c7517def30e,/blog/mountaineering-tips,53.42,Tablet,Direct,False
33be3309-af7b-4a49-9666-e8e152c3c922,2024-09-14 22:59:49,3f108a0d-d051-4ba4-b823-b52063939c9e,/gear,43.35,Mobile,Social,False
ae7ddebf-213e-4f7e-a8ba-19cd4a0df8e7,2024-09-14 07:58:19,2eefacd1-06fa-4f70-9294-510553fe1a4d,/contact,44.82,Tablet,Social,True
f2830e9a-c9ce-4bfb-b102-d923ea970c2e,2024-09-14 08:58:59,eab7905c-2d4b-4a7a-a77f-9e4b13821d57,/about-us,39.22,Tablet,Organic,False
6d9d5f28-ecbf-4a3f-ba6b-531e246dde18,2024-09-14 12:26:24,f999647c-159d-48af-8230-1c1335a39c4e,/signup,3.17,Desktop,Social,True
93d58196-d8c7-4d72-ac16-ea3494f62817,2024-09-14 06:20:12,6a4565d1-7b06-4ad1-b39d-f7ac18122c06,/home,37.12,Tablet,Paid,True
88eae260-9c25-4b22-b656-208520d964a3,2024-09-14 10:07:14,1e50d826-47d7-4ec7-aa49-4cd347c2392a,/expeditions,50.49,Mobile,Organic,True
b5148bb2-8607-49dc-9428-bc6f3e37d4cc,2024-09-14 15:53:33,cdd0f871-4359-442c-8e01-8197ab5892f6,/about-us,27.49,Desktop,Direct,True
f069ec17-3957-44c5-941c-56972f18332d,2024-09-14 19:40:24,8cd2853b-99f7-4b40-8407-e978239007aa,/gear,1.46,Tablet,Direct,False
b8d29c74-3311-414d-94f8-24b8f3dbcff2,2024-09-14 09:24:38,0da02227-eb57-4033-8432-d5ed474c239a,/blog/expedition-stories,14.15,Mobile,Organic,False
f517cff2-ba1a-4574-b7c8-4dc82df7a842,2024-09-14 07:10:31,a2d15fc9-4edd-410c-bb7c-401ba009be8d,/expeditions/mountaineering,13.25,Mobile,Direct,False
4dba9ec4-9f9e-4901-ab90-e264320a2cad,2024-09-15 02:43:39,db7fb919-6064-4824-8271-f8dae0aa2f98,/blog/expedition-stories,59.91,Desktop,Paid,True
cc6c848d-4db2-4178-ba3f-ecb5322cba4b,2024-09-15 14:18:04,b2e1ed20-70ef-4bb6-a709-857910f58c04,/expeditions/routes,28.13,Mobile,Organic,False
04962d78-e898-4a54-a7e4-1c914dfd313d,2024-09-15 19:26:08,f8978025-5737-47bc-871b-3fdd19eb0bd5,/gear,16.48,Desktop,Social,False
6347a852-a54b-453b-9f00-0c11873ecbee,2024-09-15 05:48:37,f18cd8e0-4eab-4a47-a4bd-4b1acc068baa,/expeditions/mountaineering,36.93,Mobile,Organic,True
4374bf74-f210-4273-aebd-7c6f13870886,2024-09-15 01:19:43,6832f011-2347-4c31-9047-01c70379a53f,/gear/rentals,25.39,Tablet,Paid,True
f0e1b65c-aafc-45a4-8ce5-d89ba3f07936,2024-09-15 20:30:10,ecf3be68-2aa1-4da5-9555-87a0dfbebf2d,/contact,23.3,Mobile,Direct,False
87a6a1c2-dc64-4398-9aa1-bd2ed0f201b9,2024-09-15 04:42:24,7797a18c-2aea-408e-a8e0-6f96ff0b8d17,/expeditions,37.99,Tablet,Social,False
830a658b-bf36-491d-a3e2-f3d49509be83,2024-09-15 15:02:26,7bf5db3f-ec19-46a8-b42e-6e450e052aa5,/gear/purchase,55.58,Desktop,Organic,False
563c88eb-0680-41e0-9a6b-e1f22eb11a67,2024-09-15 17:20:15,070f8edb-ef12-47f8-b2c8-989f93735367,/expeditions/mountaineering,2.6,Tablet,Organic,True
dab50f12-e617-4413-935e-63e650fec1ce,2024-09-15 20:58:19,423479a9-71f2-413e-a628-404ba35f9193,/blog/expedition-stories,51.19,Mobile,Social,False
