rental_id,customer_id,gear_type,gear_id,daily_fee,rental_date,rental_duration,return_date,condition_before,condition_after,rental_fee
3252dcfb-ff55-460e-b590-6b0f14b7c77f,30664176-433b-4321-9737-2ce824ee3d60,Otto's Cozy Tent,SKU-001,15.0,2024-09-17 11:36:14,6,2024-09-23 11:36:14,Good,Good,90.0
5e7a0810-74cc-47de-83df-96a67cb1c37c,b6cb093c-dc94-4790-bead-009ea9a5b5ba,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-17 11:36:14,11,2024-09-28 11:36:14,Good,Good,132.0
ab7532cf-9f27-48d2-9e4d-3e047be8614e,1c7e5045-8c19-4757-b694-5ecc8ce03490,Otto's Climbing Crampons,SKU-007,11.0,2024-09-17 11:36:14,2,2024-09-19 11:36:14,Worn,Worn,22.0
2fe42d81-dd68-4f94-a45c-b9e6b3215c8a,9d04ba8a-b7bc-4001-8189-49291337f968,Goat's Secure Harness,SKU-006,9.0,2024-09-17 11:36:14,10,2024-09-27 11:36:14,New,Worn,90.0
e00b1485-74ac-4648-bb13-01142daeae59,1288422a-99c5-40db-aacd-69f8e6ae3bb2,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-17 11:36:14,1,2024-09-18 11:36:14,Worn,New,12.0
00624f36-f4d1-4197-8c56-d639e9a5a7c7,951886b2-e06a-4f55-8ec2-ff3f508536ed,Otto's Cozy Tent,SKU-001,15.0,2024-09-17 11:36:14,14,2024-10-01 11:36:14,Good,Worn,210.0
ac48ee6d-a544-4d2f-867f-191c03eddbcb,1ec98099-59d8-4bbc-9b85-8d2305777b6a,Otto's Climbing Crampons,SKU-007,11.0,2024-09-17 11:36:14,2,2024-09-19 11:36:14,New,Good,22.0
11a582ae-ed0d-4e36-8a4e-0f369545495a,1021bc52-1dc6-4e69-b030-232298f8c7d1,Otto's Climbing Crampons,SKU-007,11.0,2024-09-17 11:36:14,12,2024-09-29 11:36:14,Worn,Worn,132.0
2daae291-c8b4-4d3b-b186-e09fca595b03,6e25f888-5a76-466e-b852-f5f6fb2c3908,Goat's Secure Harness,SKU-006,9.0,2024-09-17 11:36:14,13,2024-09-30 11:36:14,Fair,Fair,117.0
0bf967bb-2764-436c-987e-df74ad517186,75275e95-82fd-419a-b5c4-9d25f35e5891,Otto's Adventure Rope,SKU-005,8.0,2024-09-17 11:36:14,4,2024-09-21 11:36:14,Worn,New,32.0
2ce42726-3931-4fa7-a5d6-1221f07b94ef,5b5d40f3-0ff9-44b8-b1b2-ad9a6efcda4b,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-17 11:36:14,7,2024-09-24 11:36:14,New,Good,84.0
a2b4c22f-f182-4af1-aa99-81b3db7080b6,809c7661-223b-42c2-9be1-35decbc9f1c7,Otto's Safety Helmet,SKU-003,5.0,2024-09-17 11:36:14,6,2024-09-23 11:36:14,Fair,New,30.0
0f844d41-cdaf-40ab-8093-997f869b18c4,4f4f4cae-5852-48c2-85af-4d612b42883b,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-17 11:36:14,12,2024-09-29 11:36:14,Fair,Fair,144.0
344dcf96-b836-4ce5-99af-b0b0285200c0,e0ca3a88-6c71-487c-9dbf-2967a033f7c7,Otto's Climbing Crampons,SKU-007,11.0,2024-09-17 11:36:14,13,2024-09-30 11:36:14,New,New,143.0
c5ef5c85-cf79-4e75-afe7-da16193064f9,c7644410-90a5-4be9-94c6-eb9d5025302e,Otto's Adventure Rope,SKU-005,8.0,2024-09-17 11:36:14,9,2024-09-26 11:36:14,New,Good,72.0
c7edc9dd-b00a-4825-88af-67155e2e6d9c,9ee01a95-9ad1-415f-b3c5-f628a72e0321,Otto's Safety Helmet,SKU-003,5.0,2024-09-17 11:36:14,10,2024-09-27 11:36:14,Good,Fair,50.0
348ef89b-fba7-4c95-982a-e123b1b344b6,4dcd939f-db8a-4fd8-95bf-8e7b5a5f69f8,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-17 11:36:14,8,2024-09-25 11:36:14,Fair,Fair,80.0
54e8229a-d0eb-4a2f-a781-f628d53ea6fd,c7f42bcb-9de8-4c4a-96cf-a9640da282d5,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-17 11:36:14,12,2024-09-29 11:36:14,Worn,Worn,120.0
675d3546-68cc-4f2b-ace2-1f28964dc368,2354c905-1f7b-4325-a93f-644a99a1d291,Otto's Adventure Rope,SKU-005,8.0,2024-09-17 11:36:14,6,2024-09-23 11:36:14,Fair,Worn,48.0
386ba562-db53-4abe-b941-c2d8d89d05b6,dd129ca3-dfea-4de4-bd44-2a839fdd38f4,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-17 11:36:14,3,2024-09-20 11:36:14,Fair,Fair,30.0
b31c0353-aae0-4e49-b7a4-0835d2f5d79e,43458cba-c77b-43a4-88a5-e2242a35ea87,Otto's Adventure Rope,SKU-005,8.0,2024-09-17 11:36:14,13,2024-09-30 11:36:14,Worn,New,104.0
c9467ea3-14a0-46e4-a43a-92841f333b9c,86fd1cb4-834f-428a-915e-ea8a52e7db4b,Otto's Adventure Rope,SKU-005,8.0,2024-09-17 11:36:14,5,2024-09-22 11:36:14,New,Fair,40.0
68bb9409-e570-43e6-9b99-db6c77ffdf89,81209054-b7b3-4ece-8f78-fb4d7d5f1f44,Otto's Adventure Rope,SKU-005,8.0,2024-09-17 11:36:14,10,2024-09-27 11:36:14,Fair,Good,80.0
9bd47498-0c84-4047-ac98-d6b6c1b8546c,7b427e23-40f0-488c-8161-f0e624a941fc,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-17 11:36:14,5,2024-09-22 11:36:14,Good,New,60.0
a5a81aec-f6b8-4095-8fad-c60759081c38,e04f1098-106a-4c01-821b-4504326ea735,Otto's Cozy Tent,SKU-001,15.0,2024-09-17 11:36:14,2,2024-09-19 11:36:14,New,Fair,30.0
91cf84e1-6820-4061-b054-e29147705c38,38fdc69f-8c80-4ede-bede-0c034c4a9109,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-17 11:36:14,12,2024-09-29 11:36:14,New,Fair,120.0
0814afaa-1e74-4614-8d55-520258fae7b1,e3149873-d67e-415a-8c8c-b43bb800fd0b,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-17 11:36:14,6,2024-09-23 11:36:14,Fair,New,72.0
172687a5-a9a2-4515-a1c5-eb13cf982e3c,0ed809a1-02cf-4fa0-9d30-e5d92c67fc60,Goat's Secure Harness,SKU-006,9.0,2024-09-17 11:36:14,8,2024-09-25 11:36:14,Worn,New,72.0
775312f2-ce1e-4d62-8be6-979eacdfacec,6bf6b241-6a37-4a59-a496-4e339683e57b,Otto's Climbing Crampons,SKU-007,11.0,2024-09-17 11:36:14,10,2024-09-27 11:36:14,Fair,Worn,110.0
70f93479-587c-4c00-8b28-05ef10ab953a,e2b9f845-cc7b-44f1-bc39-e030c100f25b,Otto's Safety Helmet,SKU-003,5.0,2024-09-17 11:36:14,11,2024-09-28 11:36:14,Worn,Good,55.0
32563375-15d8-4dca-b3e5-74a8b5816a11,b049fd90-1e41-487d-874e-5e45e3aef042,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-17 11:36:14,12,2024-09-29 11:36:14,Fair,Worn,120.0
4bcc3310-3a20-4180-90cd-99e70ec0e2e7,5fef625d-0cd4-4efc-b642-77bedb28db6e,Goat's Secure Harness,SKU-006,9.0,2024-09-17 11:36:14,13,2024-09-30 11:36:14,Fair,New,117.0
6e5e6e6b-2a8d-4bd9-b3e9-dc6d67962f7c,66cccf4a-2cea-47a9-8d2e-e04954164e9c,Otto's Safety Helmet,SKU-003,5.0,2024-09-17 11:36:14,6,2024-09-23 11:36:14,Good,Good,30.0
646bc0be-f2fa-4089-b37b-4fbdfeb9dc19,2f17cba3-077b-454c-aa68-426fb0bddcc5,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-17 11:36:14,9,2024-09-26 11:36:14,Good,New,90.0
b9c4d898-ff2c-43a2-897a-da8f610f296b,6f680fad-9b55-472c-a199-da4c0e5c7bd9,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-17 11:36:14,10,2024-09-27 11:36:14,Good,Fair,120.0
541dc78f-92b4-4c90-a721-107a18e4ea39,32bede5d-b4a3-4b55-b40d-2ea83bef5d21,Goat's Secure Harness,SKU-006,9.0,2024-09-17 11:36:14,3,2024-09-20 11:36:14,Worn,Fair,27.0
3026b3d5-9a57-41f2-b5e2-df01bcda42e0,41ac467a-24f8-40a9-b246-8a14a62743ce,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-17 11:36:14,1,2024-09-18 11:36:14,Fair,New,12.0
787a00a9-e3f0-49d7-9038-06324c173be7,46ab02ed-6621-40d2-8b30-5f586c6c8b52,Otto's Safety Helmet,SKU-003,5.0,2024-09-17 11:36:14,12,2024-09-29 11:36:14,Fair,Fair,60.0
dae1f3e2-cea9-4ffa-af4b-6dff66b2114d,220e9f11-5673-415d-a57a-149ff8e72d9c,Otto's Adventure Rope,SKU-005,8.0,2024-09-17 11:36:14,4,2024-09-21 11:36:14,New,Fair,32.0
f9345888-8a81-4261-8b9b-a96ec71a92f3,03a4bd3f-c610-4a76-8e9c-1a8e104bd81a,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,Good,New,135.0
de6e11ec-ef79-4b12-84f7-d4e23d9ab8f9,aa65b391-2713-4c28-93b3-357ac7c89516,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,7,2024-09-25 11:36:14,Worn,Fair,84.0
d0bcfd9c-bd00-4a32-9a72-cde7649bae0b,7547a90d-68f6-47b4-b548-ed8a72550e77,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,3,2024-09-21 11:36:14,New,New,27.0
54f398f9-dfbc-4a12-a8d9-7db84ee963e8,0b8e6a5b-3432-4705-b3cd-bdafc4f2ad8a,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,8,2024-09-26 11:36:14,Good,New,72.0
2d474ebb-87bf-4c80-b736-345e19e8bd7a,337e5303-0dce-4626-b354-a213453851b5,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,Good,New,36.0
e7b8667a-3fdb-467d-954e-fc9b1897e978,d84e40ae-28cd-435e-bc0a-b52cab8fc00b,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,7,2024-09-25 11:36:14,New,Good,77.0
9eefd710-8fa4-4f36-a2bf-5121e0bcc191,28297e84-4a95-4cb5-b030-6f0fc941fc28,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,12,2024-09-30 11:36:14,New,Fair,96.0
5c3fb887-de8b-48c4-b57f-750d54ec6696,72a5fd35-177f-4266-b8b7-20f4242e9f87,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Fair,Good,65.0
4399a953-493c-4f40-9f01-f7fa4c6338a9,a9603dde-8c57-4065-ad64-1d8bfcc435d6,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Fair,Good,156.0
742d7a96-798b-4f8c-9d0d-b1f0bf06dcf1,c9e2a8a8-f3a2-4bde-abcd-31d442394cb9,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,New,Worn,32.0
5cef2bd3-0ac1-41b6-9201-7d19dffdd19e,187dc2ec-0078-40b2-b741-0a5e8bcc7807,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,7,2024-09-25 11:36:14,Worn,Worn,70.0
0b3640ff-332e-4349-a5f6-4cf69bd346c9,f1c999df-23a5-4619-adf9-6dc9250838dc,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,6,2024-09-24 11:36:14,New,New,30.0
127b530f-24d6-48cb-ba69-0c3e85be6acc,cf1b511d-d173-4745-8d2a-e928f0a5ed4a,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,1,2024-09-19 11:36:14,New,Worn,9.0
e67a249b-fe48-4bb0-b33f-a989f49caf7a,9470f7be-638d-424e-83a6-d5b3e7aecf35,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,10,2024-09-28 11:36:14,Fair,Worn,90.0
215cbdf6-1d1a-4025-a064-aa2402341a8b,ef1ca22e-cc0d-4b55-8bcb-d9fb5f7cc398,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Good,New,130.0
21ac2037-16e2-4d36-8092-85943e40764d,74483b7a-8afa-49f8-ae8f-b2ac9539300d,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,12,2024-09-30 11:36:14,New,New,132.0
e8b54d39-0315-4e35-8750-fc689eae4757,6576d328-a68d-4d73-83b5-ffc71af556a3,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,7,2024-09-25 11:36:14,New,Good,63.0
53115bee-d8f9-4319-af02-a18ff803ad38,27fe4241-d32d-421c-979d-905e3391c24d,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,6,2024-09-24 11:36:14,Worn,New,72.0
584dd62a-729c-4065-a453-9534a4fbca38,75577466-6137-473b-bf1a-8999509fd314,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,10,2024-09-28 11:36:14,Fair,Fair,120.0
d1ecce08-af0e-4351-be0c-b3021dd06fcc,834dd475-bb84-4e5a-aca0-9f0d19cdf6d5,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,Worn,New,40.0
7902bcb9-555d-489a-8bb7-cea65488bd14,224515f0-aee5-454d-b288-9b98de927764,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,10,2024-09-28 11:36:14,New,Fair,110.0
a3040607-81e1-4a5d-83eb-6f28142ae5f5,edd6b931-0cb5-4550-93df-740268c7d13e,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,10,2024-09-28 11:36:14,Worn,Worn,120.0
33f02187-8c85-4b27-8dcc-1851355223ed,b32d5db3-7993-488c-9a19-6f3a176b16d4,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,Fair,Worn,72.0
abeab82f-5702-4ad9-80fe-279a8f063964,a5cd1b24-ebc3-41de-83ee-b58e85343919,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,14,2024-10-02 11:36:14,Worn,New,126.0
d2df268b-eb5d-499b-9507-17ada392d5dc,cca4c7e2-b169-4329-8524-1cdf22a4ae09,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,New,Worn,40.0
143c7aa6-be29-47c3-bc6e-83f72c09e285,d4cc87e4-da4c-4fec-afb2-72a668726f7f,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,New,Worn,48.0
e2255a97-e0a9-418d-8008-7cecea4a47eb,0b11661b-b97c-4441-ad4b-7468acd83d09,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,2,2024-09-20 11:36:14,Good,New,10.0
ce8d80c6-5dee-4728-b23b-5a5ca94ad402,aa040d1c-36ec-4a1d-8c47-ea913bbb4a47,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Fair,Fair,104.0
2709a915-7944-4224-8da8-e512f8faa7b2,42c02cae-8c75-4d7d-9f9a-d1051fdb57f1,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,10,2024-09-28 11:36:14,Worn,Fair,100.0
ad74123a-2fa8-4bff-9dc9-1b8b57320d83,75c21e44-739a-45d1-8580-338aa442b145,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,5,2024-09-23 11:36:14,New,Worn,75.0
284777aa-45c8-4a0d-a28e-3446a82486d4,892ce7d9-cafc-43db-a5d2-91506d6446a6,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,1,2024-09-19 11:36:14,Worn,Good,11.0
3ae347a7-2201-4e1d-95f7-476b83134fb8,56e81c05-6854-464b-aa77-5e14d5a3c099,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,Fair,Fair,60.0
1b932656-b9df-4875-8144-773faa62c1a6,dd12c240-cda0-4dce-b36e-9014431529e4,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,8,2024-09-26 11:36:14,Fair,Fair,80.0
07d5fa97-0298-4e23-9276-87a464b27e0c,c7458f3a-28a6-49bc-89e0-c648c4af1ccf,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,Worn,Worn,72.0
9d4147ee-1dad-42c8-96dd-aa61c96438a9,deef14d3-4a44-4f55-bd4a-d7b2b81ebfb6,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,Good,Fair,90.0
095f922d-58dd-4eca-b07c-2d3278e7d94e,f8f77478-bcb5-445d-8c8b-ecffd4ed8989,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,11,2024-09-29 11:36:14,Good,Fair,165.0
fd63bf79-c0c6-4037-a280-9f4ac52c4607,ef1016ee-2d3c-460a-8587-4c68f2f703a8,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,6,2024-09-24 11:36:14,Good,New,90.0
5bd11204-ba3e-48d7-be61-ead1c9927c92,cb1fca76-89d2-4704-8979-a0ccb7dd8265,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,14,2024-10-02 11:36:14,Fair,Worn,70.0
0edae270-c626-4689-b1e6-48a39d9cbab8,331df7c6-794f-45f5-b5c2-7e96949827fd,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,7,2024-09-25 11:36:14,Good,New,63.0
a35d0bef-5498-446c-925d-9b96b4d4ef40,82eeaad1-1e8b-41b6-95ce-87bcb1a2318a,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,3,2024-09-21 11:36:14,New,Fair,27.0
5874a5c3-ce8c-4e2c-a1be-a5b403601000,ce19626e-ac7c-4294-bab8-e6e728fbcc79,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,Fair,Good,60.0
2cb9e0f5-f7ce-498e-b9ca-a6c30fa48b95,2c32e8ae-1269-4f6e-9fd7-1892fb88bfe6,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,12,2024-09-30 11:36:14,Good,Good,144.0
ed215fd4-0345-4d33-8e0e-d791f4403855,370ee05b-a119-40b5-b5a6-27e3942cff4d,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,5,2024-09-23 11:36:14,Good,Good,60.0
da4a7db9-49c6-4d35-bf99-397cf0953fda,9066b3dd-c48d-4c3b-822e-d6f4d8a991c6,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Fair,Worn,156.0
86e383f9-9939-41db-a318-1707796f3b5f,6f966276-f75e-4d12-81c9-ad7e2e64e437,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,5,2024-09-23 11:36:14,Fair,New,25.0
885fbb3b-62ad-4bb2-9f41-e1972df5cddd,e1ac2e8a-6345-47fc-b814-3ba25e03c88d,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,10,2024-09-28 11:36:14,New,Worn,80.0
7678f25a-c1a9-435e-97c7-fa1673a97867,94a5ef6d-1486-4515-bcaf-516c3550b4a1,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,11,2024-09-29 11:36:14,Good,Fair,88.0
d83638b0-553d-43d3-9b82-a25e5fadcbe6,d16255fb-c0ad-4945-baa0-a67626d3fc55,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,11,2024-09-29 11:36:14,Worn,Worn,99.0
1f836bec-7511-4e30-ba80-bee3f49ef42b,e5e0aece-518e-4e36-a0ee-8213ec1d4caf,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Good,Fair,130.0
702cf938-7c73-4178-85f5-4e364bc497d3,a4b039b4-7026-462b-9d87-598c13580624,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,Good,New,72.0
43aca44a-6bf0-4362-9ad0-9208429639ca,f6c88018-8989-4f5e-b345-775d7d38d6ba,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Worn,Good,195.0
cd255fb9-b96c-4490-bfbd-7b5052a2f6c9,05f612a5-bc42-4994-ba58-707953dc32c9,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,7,2024-09-25 11:36:14,Fair,Fair,63.0
b3bec948-3e46-4c1d-8294-3bb4d4e81f39,95b40449-514c-47d7-bb58-405a94d55c99,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,8,2024-09-26 11:36:14,New,Worn,40.0
c93e517e-d298-464e-85ef-d519fe2bdeae,0c683b2a-f6c3-4e7b-8b11-c3ae0d78484f,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,Worn,Worn,40.0
94795af5-59e9-490f-a810-72d41e9fff18,d103acd2-0921-4af9-a607-3532dd0e79a8,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,7,2024-09-25 11:36:14,Worn,Good,56.0
7cb77995-47e9-41ff-a112-5d1ce9e5eed7,2d490a25-874f-4039-ab11-5e7cfe0dd388,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,Worn,Fair,90.0
86a252c2-bb85-4dbb-9a28-bcc9142be7ea,d823135c-b56f-4914-bc54-588d7c994958,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,11,2024-09-29 11:36:14,Good,Fair,165.0
e85e4c19-aba7-43c8-8f99-08b26e7fbc16,6dfd5676-a6b7-43e6-9f1b-1bd728d6bdcf,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,10,2024-09-28 11:36:14,Fair,Worn,120.0
a012d96c-3d39-44bc-a95d-82f30bc03cc7,15fedac3-d7a6-4a71-9204-65d258c79b8e,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Fair,Fair,65.0
ffb400cd-f681-44b8-939b-45d428efd061,ce90b855-24a4-489c-b2a2-d324b1da09fe,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,Fair,Fair,36.0
be344a47-c952-42b0-97d7-f16b175f2fb8,0fe58a55-0c9f-4fcc-a371-ea7511f1e3e5,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,2,2024-09-20 11:36:14,Worn,Fair,30.0
1e5d2ef1-44ee-4862-bd96-a3118a373829,5736ba39-ca48-4d33-9112-3b9e7ddc8480,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,6,2024-09-24 11:36:14,Fair,Fair,66.0
6f898985-9789-4ff2-836a-595a51145304,f50142ee-36a9-41e0-a20d-48acde829558,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,8,2024-09-26 11:36:14,Good,Worn,88.0
0bc70a7f-1e55-4223-b772-9f5de8c4548e,3f1e686f-68ae-464c-a80a-4a0878077bcd,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,12,2024-09-30 11:36:14,Good,Good,144.0
2d9371b3-97fb-4030-bbce-8fae32da8b1b,e131c244-c65b-4ac3-b06d-b1a0d9c6d940,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,New,Fair,72.0
62234678-4d49-456c-96d7-c6acbdf71ece,83a20179-7965-4691-977d-7cbda795890b,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,4,2024-09-22 11:36:14,New,New,48.0
99ee614a-47f0-4abe-a859-ca410527e28a,27c9f403-6d40-45f5-acaa-12f33b979764,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Fair,Good,104.0
52d8db2a-486c-44cf-9f74-276d60ae77eb,216ca97a-17ec-42ee-b3fb-b1fdb6fdb513,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,5,2024-09-23 11:36:14,Good,Good,40.0
c75a5102-116a-4c61-90f1-9877992ffc8c,6f05c120-a922-4828-9965-27a4eb40fb59,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Worn,Fair,130.0
0e09aca2-1814-4f12-b824-2f3b8f48a9dc,d5b15f68-112c-4064-b96e-fc0ff7b1078e,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,2,2024-09-20 11:36:14,Fair,Fair,16.0
1a3f668f-50a0-457e-a59f-9fd3b4986c10,d8fc59ea-6c4a-46eb-9114-342b3d8bd174,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-18 11:36:14,7,2024-09-25 11:36:14,Good,Fair,84.0
7c28bdd5-a94a-492d-b9fe-2c8e87370b18,6015d35b-87b1-4aa6-90e6-6fb3ac03d0d1,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,Worn,Fair,45.0
aac6c130-bddb-41f9-a4b8-278972580aa2,6766fe57-30cc-45b6-a488-2af82639f20b,Otto's Cozy Tent,SKU-001,15.0,2024-09-18 11:36:14,1,2024-09-19 11:36:14,Worn,Good,15.0
b2c6df98-b75a-4c79-b3ff-fdfd906e93ac,8ce7b632-4e94-4d4e-ae96-cc73d8831f8a,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,8,2024-09-26 11:36:14,Good,Good,88.0
c4fd9fe8-3e94-4d10-9d50-18ba7b02fb64,a6ee42f9-4088-4e2b-a558-2111f63d8c98,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,13,2024-10-01 11:36:14,Good,New,65.0
7700d42c-1ca5-41bb-9c6b-b115e5ce15fb,5af93248-aa95-4341-9367-4d0eebe6921b,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,2,2024-09-20 11:36:14,Good,Worn,22.0
b2744599-d84e-4776-9d5e-5bd4f3b4b9be,6db4c785-72b0-40de-8fa7-7e77a7a2b8c9,Goat's Secure Harness,SKU-006,9.0,2024-09-18 11:36:14,9,2024-09-27 11:36:14,Fair,New,81.0
5f916754-2cc6-4111-9af1-c4786d091ddc,12f276cc-d9c5-4af5-b99d-5ff868b93aff,Otto's Safety Helmet,SKU-003,5.0,2024-09-18 11:36:14,11,2024-09-29 11:36:14,Good,Good,55.0
782a6305-d89f-4b51-b6a7-1131cacaa352,bd8bcc55-094f-431f-a1c9-467f54838ca3,Otto's Adventure Rope,SKU-005,8.0,2024-09-18 11:36:14,5,2024-09-23 11:36:14,New,Worn,40.0
9e180bd7-c646-4b87-b19d-1ccefda09f3b,cae00ff7-2139-4476-8139-3cd96f4dba1e,Otto's Climbing Crampons,SKU-007,11.0,2024-09-18 11:36:14,2,2024-09-20 11:36:14,Worn,Good,22.0
ec2fd37b-cc00-441e-806a-b8ec48b11433,427345ad-56a2-4151-9017-8f949c3b74da,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-18 11:36:14,5,2024-09-23 11:36:14,New,Worn,50.0
