feedback_id,customer_id,expedition_id,rating,comments,recommendation
dc47e691-4063-4762-92c8-927d5af8d016,6266b497-eddc-4f56-b40e-692a5a8a28e2,0edd1c1b-c7a8-45bd-8559-309b140d487d,4,Amazing experience with breathtaking views!,True
6776ee86-d7c3-41f8-8fe6-d2f2cc16c181,dd129ca3-dfea-4de4-bd44-2a839fdd38f4,0edd1c1b-c7a8-45bd-8559-309b140d487d,1,,False
36d91271-b9af-47ad-804c-1792092211e5,43458cba-c77b-43a4-88a5-e2242a35ea87,0edd1c1b-c7a8-45bd-8559-309b140d487d,3,"The views were nice, but the logistics could improve.",False
4fa4f94d-45d5-44a5-a754-7ec435d8ab44,ebd7f12a-25e5-47b0-82c9-cb6fb49b2118,0edd1c1b-c7a8-45bd-8559-309b140d487d,5,The instructor was knowledgeable and made the trip unforgettable!,True
a62c1902-6415-40dd-98bf-926a37a7814c,86fd1cb4-834f-428a-915e-ea8a52e7db4b,0edd1c1b-c7a8-45bd-8559-309b140d487d,1,"Would not recommend, the company failed to meet expectations.",False
5e435a54-861e-4ef5-a7b1-ccdd6d2b847a,81209054-b7b3-4ece-8f78-fb4d7d5f1f44,0edd1c1b-c7a8-45bd-8559-309b140d487d,2,The expedition was poorly organized and disappointing.,False
1d99ff3a-a357-466f-92f7-93707835d134,7b427e23-40f0-488c-8161-f0e624a941fc,0edd1c1b-c7a8-45bd-8559-309b140d487d,4,"Loved every moment, the company provided excellent service!",True
c8369192-6ee9-4c0d-a475-d6ab97cf5e8f,e04f1098-106a-4c01-821b-4504326ea735,0edd1c1b-c7a8-45bd-8559-309b140d487d,3,"It was okay, the route was a bit challenging.",False
a1e19801-e833-4a64-93f5-ec3af6d5c47e,38fdc69f-8c80-4ede-bede-0c034c4a9109,0edd1c1b-c7a8-45bd-8559-309b140d487d,2,"Would not recommend, the company failed to meet expectations.",False
b3b2fc00-f577-4aae-b96b-446dd16ae30e,7d29109d-da98-48ce-b05d-0a43e0509327,0edd1c1b-c7a8-45bd-8559-309b140d487d,4,,True
2798480b-e789-42fe-a9a9-36e52985700f,e3149873-d67e-415a-8c8c-b43bb800fd0b,0edd1c1b-c7a8-45bd-8559-309b140d487d,3,,False
6ff55daf-b665-43b2-8412-1113578be72b,0ed809a1-02cf-4fa0-9d30-e5d92c67fc60,0edd1c1b-c7a8-45bd-8559-309b140d487d,3,"The guide was helpful, but the expedition felt rushed.",False
4ea7a921-af74-4142-8f9f-ad98ed085e7c,6bf6b241-6a37-4a59-a496-4e339683e57b,0edd1c1b-c7a8-45bd-8559-309b140d487d,1,The expedition was poorly organized and disappointing.,False
47ee6262-07bd-4412-9020-a34a5a6ae938,2f8e86dd-5ce2-42dc-a36e-fca9d858f644,0edd1c1b-c7a8-45bd-8559-309b140d487d,5,"Loved every moment, the company provided excellent service!",True
eb0a2801-5ee3-45cc-a462-921267717405,e2b9f845-cc7b-44f1-bc39-e030c100f25b,0edd1c1b-c7a8-45bd-8559-309b140d487d,3,,False
a2644cc0-7043-48e5-a382-f02bbd55155f,d911977c-1096-4223-9900-87b3a94eeee0,0edd1c1b-c7a8-45bd-8559-309b140d487d,4,Amazing experience with breathtaking views!,True
16c2e371-b843-48df-8067-779ad290efd9,f7d67c96-7720-4fd0-8728-6a6a604945aa,0edd1c1b-c7a8-45bd-8559-309b140d487d,1,,False
f30c46ab-9bb2-4a4e-8ceb-4806543af5ca,18868267-abee-4a0c-8016-27d4ddf9abb4,0edd1c1b-c7a8-45bd-8559-309b140d487d,2,"Not satisfied with the expedition, the guide seemed inexperienced.",False
cdd2ff66-59b8-402e-85ef-b785a7f7c177,b049fd90-1e41-487d-874e-5e45e3aef042,0edd1c1b-c7a8-45bd-8559-309b140d487d,3,"The views were nice, but the logistics could improve.",False
e0ea69a6-c107-4ece-9029-4519146c74b8,5fef625d-0cd4-4efc-b642-77bedb28db6e,326388f4-5b47-491b-a548-d6b0602634c1,4,,True
9bb75dae-5fe4-4b51-adfb-42f377f0fbb7,66cccf4a-2cea-47a9-8d2e-e04954164e9c,326388f4-5b47-491b-a548-d6b0602634c1,5,,True
00536c67-4ad0-4e9d-9d66-9493fdc00ba9,2f17cba3-077b-454c-aa68-426fb0bddcc5,326388f4-5b47-491b-a548-d6b0602634c1,5,The instructor was knowledgeable and made the trip unforgettable!,True
ccc870f7-4c18-476f-b4c2-1fb61c7797a2,6f680fad-9b55-472c-a199-da4c0e5c7bd9,326388f4-5b47-491b-a548-d6b0602634c1,3,"Decent experience, but the weather could have been better.",False
3592fee9-4bb3-438e-a951-c8d016437445,cee4b44f-2724-4b8f-b8a0-01308528e27c,326388f4-5b47-491b-a548-d6b0602634c1,2,"The instructor was unhelpful, and the trip was not enjoyable.",False
70888638-2cf5-4c7c-8d85-9d89fc09e070,32bede5d-b4a3-4b55-b40d-2ea83bef5d21,326388f4-5b47-491b-a548-d6b0602634c1,2,"The route was unsafe, and the company did not address concerns.",False
0cee329d-c2b8-4b6a-86e6-76e04c048e9c,41ac467a-24f8-40a9-b246-8a14a62743ce,326388f4-5b47-491b-a548-d6b0602634c1,1,,False
4a88503e-62f5-4452-a909-7e5911271208,46ab02ed-6621-40d2-8b30-5f586c6c8b52,326388f4-5b47-491b-a548-d6b0602634c1,5,Amazing experience with breathtaking views!,True
1639f596-beaf-47ab-8898-7261d9a969ed,d4d196d7-deaf-4e01-b0e1-9598a6dccf9c,326388f4-5b47-491b-a548-d6b0602634c1,2,"Not satisfied with the expedition, the guide seemed inexperienced.",False
b73d2845-03d8-4a8f-a805-1d1432263f7a,220e9f11-5673-415d-a57a-149ff8e72d9c,326388f4-5b47-491b-a548-d6b0602634c1,1,"Would not recommend, the company failed to meet expectations.",False
e7ee16ad-802a-4e77-a8eb-1044e2a311fb,ee6bd5b2-18ef-4dbd-b0b8-b429169601ed,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,4,The expedition was well-organized and thrilling!,True
cc3e575d-41c2-4ca0-ad11-d62b2ec2397a,03a4bd3f-c610-4a76-8e9c-1a8e104bd81a,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,1,"Not satisfied with the expedition, the guide seemed inexperienced.",False
87309a0d-44c5-4d95-86a3-ca7cf0929e0e,5f3cc3d0-dc21-4e58-8686-ebe8c92a6e6e,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,4,Amazing experience with breathtaking views!,True
caba35e0-e4d9-4402-8005-b364505c519d,aa65b391-2713-4c28-93b3-357ac7c89516,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,2,"Would not recommend, the company failed to meet expectations.",False
9c5a2fb8-e2c6-4997-be7b-12b1d8bc7019,22748a95-23cf-4030-93d3-d7f1f1a74de2,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,5,Amazing experience with breathtaking views!,True
e25b67e7-033a-4569-ae76-df00163532d6,10608a15-c74a-4794-b414-bd27c0efe963,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,3,"Enjoyed the trip, but expected more from the company.",False
2d19da93-119e-4009-84fb-dfb3706d63b9,7547a90d-68f6-47b4-b548-ed8a72550e77,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,2,The expedition was poorly organized and disappointing.,False
c24513f1-bcc8-4680-aa1d-4e6faeda4b77,316bf03c-e7f2-424e-b8f7-4ad18ca76e27,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,2,"Would not recommend, the company failed to meet expectations.",False
4985daac-8438-47af-80b7-51425f2dcd80,0b8e6a5b-3432-4705-b3cd-bdafc4f2ad8a,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,4,"Loved every moment, the company provided excellent service!",True
7e0b1b3d-0754-4e52-8b98-657f64196bd8,337e5303-0dce-4626-b354-a213453851b5,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,3,"The guide was helpful, but the expedition felt rushed.",False
4673df04-1318-49a2-8044-2c1f3247305a,d84e40ae-28cd-435e-bc0a-b52cab8fc00b,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,3,"The views were nice, but the logistics could improve.",False
dd28357d-eed3-425f-9d1f-f92b34389cbf,28297e84-4a95-4cb5-b030-6f0fc941fc28,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,5,"Loved every moment, the company provided excellent service!",True
cd2924cf-d81c-47b0-b177-81a10ccef8d0,72a5fd35-177f-4266-b8b7-20f4242e9f87,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,4,Amazing experience with breathtaking views!,True
87c83815-b6d4-4723-889c-b77c6778c300,a9603dde-8c57-4065-ad64-1d8bfcc435d6,72f9e5c3-92ff-483d-97ac-fb4dd72c410c,3,"The views were nice, but the logistics could improve.",False
549fa205-9ed1-4655-8795-18c4519ce28e,c9e2a8a8-f3a2-4bde-abcd-31d442394cb9,329f5551-a95c-44f6-81f7-e1f50634e113,3,"Enjoyed the trip, but expected more from the company.",False
0c2753d7-f7d1-43b8-be16-ef71c9aa07f1,b0eb1307-2c19-4949-b234-ac8161be53a5,329f5551-a95c-44f6-81f7-e1f50634e113,3,"The views were nice, but the logistics could improve.",False
75d6e9a2-2b9f-488b-9afb-793c1c7cf0f8,187dc2ec-0078-40b2-b741-0a5e8bcc7807,329f5551-a95c-44f6-81f7-e1f50634e113,3,"The views were nice, but the logistics could improve.",False
0a40f105-5217-47e1-90e4-573e225010ac,b48d40a9-562e-4904-a0a0-c18543759c1f,329f5551-a95c-44f6-81f7-e1f50634e113,1,"The instructor was unhelpful, and the trip was not enjoyable.",False
2addd56e-d836-474c-9a65-3e922583ad29,f1c999df-23a5-4619-adf9-6dc9250838dc,329f5551-a95c-44f6-81f7-e1f50634e113,2,"The instructor was unhelpful, and the trip was not enjoyable.",False
3e336767-003f-42a9-8fc0-2303328484ab,e79a048b-d3a9-44ee-8a3b-ff3db6459ab4,329f5551-a95c-44f6-81f7-e1f50634e113,5,"Loved every moment, the company provided excellent service!",True
3a6ab2ad-b701-4cf9-a3a6-9f1716f3a58f,29cbad91-f7de-477b-95bc-bc56f563f196,329f5551-a95c-44f6-81f7-e1f50634e113,5,,True
9508398a-4873-4deb-8bbe-2b4dfbda925e,cf1b511d-d173-4745-8d2a-e928f0a5ed4a,329f5551-a95c-44f6-81f7-e1f50634e113,3,"Decent experience, but the weather could have been better.",False
930207b1-b8cd-4801-9c48-03219e89f95f,9470f7be-638d-424e-83a6-d5b3e7aecf35,329f5551-a95c-44f6-81f7-e1f50634e113,2,,False
7ad5af63-31d5-49d3-a3be-e2bca6c313a0,ef1ca22e-cc0d-4b55-8bcb-d9fb5f7cc398,329f5551-a95c-44f6-81f7-e1f50634e113,3,,False
daef5aec-f9c7-42b1-a71c-9bf5b0b73661,74483b7a-8afa-49f8-ae8f-b2ac9539300d,329f5551-a95c-44f6-81f7-e1f50634e113,4,The expedition was well-organized and thrilling!,True
e8101f2b-62f6-46ce-892c-3ca9bab9187c,6576d328-a68d-4d73-83b5-ffc71af556a3,329f5551-a95c-44f6-81f7-e1f50634e113,5,"Loved every moment, the company provided excellent service!",True
4a9c43f7-e35e-4e95-8924-3fd42d4c6dcd,27fe4241-d32d-421c-979d-905e3391c24d,329f5551-a95c-44f6-81f7-e1f50634e113,2,,False
de7d9424-8af5-43a4-b34c-b4ffc659627a,d42ffc8f-0de1-4084-b146-76fb85dfa368,329f5551-a95c-44f6-81f7-e1f50634e113,4,,True
10cb319e-1fcf-4967-9925-2a28caa06d02,75577466-6137-473b-bf1a-8999509fd314,329f5551-a95c-44f6-81f7-e1f50634e113,2,"Not satisfied with the expedition, the guide seemed inexperienced.",False
2d4cb8a0-5cec-41f2-8417-97962949a058,834dd475-bb84-4e5a-aca0-9f0d19cdf6d5,329f5551-a95c-44f6-81f7-e1f50634e113,5,"Loved every moment, the company provided excellent service!",True
c2128b73-6f35-458c-9782-c4c86cd83eba,224515f0-aee5-454d-b288-9b98de927764,329f5551-a95c-44f6-81f7-e1f50634e113,3,"Decent experience, but the weather could have been better.",False
9870c8eb-c0ec-4cb4-a35c-641125bc6872,d13e927d-2866-487b-9f14-74d9bd9c4d4d,329f5551-a95c-44f6-81f7-e1f50634e113,1,"Would not recommend, the company failed to meet expectations.",False
c3ce888c-3270-414b-a495-d83c1e7df13c,72928297-f652-4389-bf36-53d0ed43977c,329f5551-a95c-44f6-81f7-e1f50634e113,5,Amazing experience with breathtaking views!,True
fc34ecaf-4080-4c7b-a753-c6e53836a639,edd6b931-0cb5-4550-93df-740268c7d13e,329f5551-a95c-44f6-81f7-e1f50634e113,2,"Would not recommend, the company failed to meet expectations.",False
8fae84de-eff6-48de-bea0-dacc7101711b,a91aa1fe-d290-4ad7-a9db-21779df4d21c,329f5551-a95c-44f6-81f7-e1f50634e113,3,"It was okay, the route was a bit challenging.",False
59b738cf-04d2-4544-a11d-0540f2691bee,b32d5db3-7993-488c-9a19-6f3a176b16d4,329f5551-a95c-44f6-81f7-e1f50634e113,4,"Exceeded my expectations, the guide was fantastic!",True
2378a427-9f38-4ed6-b296-599132b20ba6,c0f55b56-38ab-46c1-b94e-204baf402e8d,329f5551-a95c-44f6-81f7-e1f50634e113,1,"The instructor was unhelpful, and the trip was not enjoyable.",False
b35686a5-1dd0-472b-95d5-66eafc9a77ee,0b3ff39b-effc-442a-bf44-c48a5c5fcd35,329f5551-a95c-44f6-81f7-e1f50634e113,5,"Loved every moment, the company provided excellent service!",True
fd80b00c-2ccf-4f67-99dd-94d87bd083d2,5e1aac27-3cbf-4bce-95b2-03ca2b529211,329f5551-a95c-44f6-81f7-e1f50634e113,1,,False
35b36aca-a436-4e10-832d-37204914bbbe,a5cd1b24-ebc3-41de-83ee-b58e85343919,329f5551-a95c-44f6-81f7-e1f50634e113,1,"Would not recommend, the company failed to meet expectations.",False
22d2d8d4-a6f3-48fc-a5a6-03ff63b7e60d,14d3a38d-5d1d-4b00-b1bc-199fbbe93a49,329f5551-a95c-44f6-81f7-e1f50634e113,1,"The instructor was unhelpful, and the trip was not enjoyable.",False
5c58f99e-cdd4-42a5-933c-a275e99d6905,03839529-ec6a-45f2-aedd-02b83e39473c,329f5551-a95c-44f6-81f7-e1f50634e113,5,,True
f44e8587-e011-4edd-a83a-c453314b884f,cca4c7e2-b169-4329-8524-1cdf22a4ae09,329f5551-a95c-44f6-81f7-e1f50634e113,4,The instructor was knowledgeable and made the trip unforgettable!,True
f2f4a5ed-c4ad-42b6-8f80-12db13806f70,53ef3f14-a3ab-4edb-b3e0-2ba000dc70e8,329f5551-a95c-44f6-81f7-e1f50634e113,2,"Would not recommend, the company failed to meet expectations.",False
444ba51d-6c18-41b5-b364-a286a0ec6ca7,f3f35ef2-4fe1-40d4-af65-38e76fe7eb10,329f5551-a95c-44f6-81f7-e1f50634e113,1,"Would not recommend, the company failed to meet expectations.",False
3b7722d3-6cb6-4947-9318-4497e756944e,d4cc87e4-da4c-4fec-afb2-72a668726f7f,329f5551-a95c-44f6-81f7-e1f50634e113,1,"The instructor was unhelpful, and the trip was not enjoyable.",False
7af51f07-a8eb-40a1-8619-d5653ab216c3,0b11661b-b97c-4441-ad4b-7468acd83d09,329f5551-a95c-44f6-81f7-e1f50634e113,4,,True
c763ba6d-0359-49b1-a933-2aeab7af49ef,aa040d1c-36ec-4a1d-8c47-ea913bbb4a47,329f5551-a95c-44f6-81f7-e1f50634e113,5,,True
6ad7cb30-3393-4b05-b4f1-9e9976b332b8,42c02cae-8c75-4d7d-9f9a-d1051fdb57f1,329f5551-a95c-44f6-81f7-e1f50634e113,5,The instructor was knowledgeable and made the trip unforgettable!,True
59d0bb9f-d4b7-49b2-a3e5-bdba93b2b8df,e4da4d91-4610-4b7a-bcb6-d6b1b3b1c598,329f5551-a95c-44f6-81f7-e1f50634e113,4,"Loved every moment, the company provided excellent service!",True
469db5c3-ec7a-42fa-9781-f03a5c8aec58,8946064e-cdf8-454b-a855-a0242bd3f597,329f5551-a95c-44f6-81f7-e1f50634e113,1,"The instructor was unhelpful, and the trip was not enjoyable.",False
23f7d49b-f4bc-427d-bd23-61eb4071f49c,75c21e44-739a-45d1-8580-338aa442b145,329f5551-a95c-44f6-81f7-e1f50634e113,3,,False
fc914b8e-6fb3-4601-bb81-df5b7c56b72d,892ce7d9-cafc-43db-a5d2-91506d6446a6,329f5551-a95c-44f6-81f7-e1f50634e113,5,,True
ebe3e5bf-9e60-4265-b730-feabb5d19b22,f53a1a1f-fd77-4abc-b259-c305f6253c33,329f5551-a95c-44f6-81f7-e1f50634e113,2,The expedition was poorly organized and disappointing.,False
ac10cb65-e7b7-4cd0-90e1-777dc5dab026,d27caeac-1319-4294-8ef6-503854eb5f97,329f5551-a95c-44f6-81f7-e1f50634e113,1,The expedition was poorly organized and disappointing.,False
94cff534-ecbd-40df-82d0-cdbae2dcdf1e,b4e61b2a-517f-470e-b4a0-5f9f9d7f8d1d,96907f35-3c62-410c-a5ce-a6b0b657b11d,2,The expedition was poorly organized and disappointing.,False
e006ac32-d453-4fe5-b8f8-e755ccf1c3d6,56e81c05-6854-464b-aa77-5e14d5a3c099,96907f35-3c62-410c-a5ce-a6b0b657b11d,1,The expedition was poorly organized and disappointing.,False
c0afcfb2-87a3-4b84-9518-289903ca2789,dd12c240-cda0-4dce-b36e-9014431529e4,96907f35-3c62-410c-a5ce-a6b0b657b11d,3,,False
8bb0be7e-e4bf-42e9-8f44-2f483a654f05,c7458f3a-28a6-49bc-89e0-c648c4af1ccf,96907f35-3c62-410c-a5ce-a6b0b657b11d,4,"Exceeded my expectations, the guide was fantastic!",True
10e9e954-b272-4113-9724-992439d6825d,deef14d3-4a44-4f55-bd4a-d7b2b81ebfb6,96907f35-3c62-410c-a5ce-a6b0b657b11d,1,The expedition was poorly organized and disappointing.,False
227c0087-bbf7-4db7-981a-ba28ed88b305,f82825ab-c5a3-4076-b447-e89154918fce,96907f35-3c62-410c-a5ce-a6b0b657b11d,3,,False
a7076c1a-0466-4ddc-86d1-8b2b87e66509,f8f77478-bcb5-445d-8c8b-ecffd4ed8989,96907f35-3c62-410c-a5ce-a6b0b657b11d,3,"Decent experience, but the weather could have been better.",False
274b935b-8724-4a0d-a561-c711a3d0715c,ef1016ee-2d3c-460a-8587-4c68f2f703a8,96907f35-3c62-410c-a5ce-a6b0b657b11d,3,"The views were nice, but the logistics could improve.",False
2b893843-f72f-4a0f-955c-007325521d26,cb1fca76-89d2-4704-8979-a0ccb7dd8265,96907f35-3c62-410c-a5ce-a6b0b657b11d,3,"The guide was helpful, but the expedition felt rushed.",False
27080197-980b-4cd5-af4e-255a93a6fdae,331df7c6-794f-45f5-b5c2-7e96949827fd,96907f35-3c62-410c-a5ce-a6b0b657b11d,2,"Not satisfied with the expedition, the guide seemed inexperienced.",False
f4dc4315-8435-4128-90d7-a398be1fa95c,82eeaad1-1e8b-41b6-95ce-87bcb1a2318a,96907f35-3c62-410c-a5ce-a6b0b657b11d,5,Amazing experience with breathtaking views!,True
9f0f9e66-d146-4a0e-a181-5fe09113b0f7,5c20e72b-91e3-4ba2-abb3-a632091f5705,96907f35-3c62-410c-a5ce-a6b0b657b11d,5,,True
21f4e0b8-1d18-4fce-be53-301630d4a1d3,ce19626e-ac7c-4294-bab8-e6e728fbcc79,96907f35-3c62-410c-a5ce-a6b0b657b11d,2,"The instructor was unhelpful, and the trip was not enjoyable.",False
6fe95635-a376-4ac2-b61d-6512fd99fd64,560b63e0-d99f-4ef5-abba-3ac6be4ac970,96907f35-3c62-410c-a5ce-a6b0b657b11d,1,"Not satisfied with the expedition, the guide seemed inexperienced.",False
a36eb2b0-fb90-45d9-ab21-b4a93f982705,e0be1ce9-b49d-4561-893c-d40c04f90f43,96907f35-3c62-410c-a5ce-a6b0b657b11d,3,"Enjoyed the trip, but expected more from the company.",False
a92e95ee-2970-4751-8bf3-a2f1b87d9600,2c32e8ae-1269-4f6e-9fd7-1892fb88bfe6,96907f35-3c62-410c-a5ce-a6b0b657b11d,1,"The instructor was unhelpful, and the trip was not enjoyable.",False
7ed5b063-3097-4df5-8e52-1196592f9db9,370ee05b-a119-40b5-b5a6-27e3942cff4d,9d208b53-6076-47b9-98cf-1f983aa11156,3,"The views were nice, but the logistics could improve.",False
d3dcb4b2-fe54-4cc8-8a40-db3356ed14c0,9066b3dd-c48d-4c3b-822e-d6f4d8a991c6,9d208b53-6076-47b9-98cf-1f983aa11156,3,"Decent experience, but the weather could have been better.",False
fd96762d-8a9d-4f61-baf4-20604bb164f3,6f966276-f75e-4d12-81c9-ad7e2e64e437,9d208b53-6076-47b9-98cf-1f983aa11156,3,"It was okay, the route was a bit challenging.",False
34ab8ed6-ec2a-4b0e-ae8f-5932947fd689,88bd086c-7c28-49a6-b463-02b209e22446,9d208b53-6076-47b9-98cf-1f983aa11156,4,Amazing experience with breathtaking views!,True
7e60127f-09ff-40c5-b7e5-5dea9a62aada,e1ac2e8a-6345-47fc-b814-3ba25e03c88d,9d208b53-6076-47b9-98cf-1f983aa11156,2,"The instructor was unhelpful, and the trip was not enjoyable.",False
99b668e5-46db-4df8-a0f3-82348be8598f,94a5ef6d-1486-4515-bcaf-516c3550b4a1,9d208b53-6076-47b9-98cf-1f983aa11156,3,,False
97c73ff5-1642-4498-ad8b-be13a94a7cee,d16255fb-c0ad-4945-baa0-a67626d3fc55,9d208b53-6076-47b9-98cf-1f983aa11156,5,Amazing experience with breathtaking views!,True
858352a9-a539-4fdc-af04-47afe6905c16,3a5223ea-ff6b-438a-b446-3777f11f6fb5,9d208b53-6076-47b9-98cf-1f983aa11156,4,"Loved every moment, the company provided excellent service!",True
617af5ce-b61f-455d-b8eb-fc432612ea15,e5e0aece-518e-4e36-a0ee-8213ec1d4caf,9d208b53-6076-47b9-98cf-1f983aa11156,3,"Enjoyed the trip, but expected more from the company.",False
af5de865-31bd-4471-9216-d7a85ac55a1b,a4b039b4-7026-462b-9d87-598c13580624,9d208b53-6076-47b9-98cf-1f983aa11156,2,,False
bfb166e1-2577-48dc-901f-4290d60cf6f0,f6c88018-8989-4f5e-b345-775d7d38d6ba,9d208b53-6076-47b9-98cf-1f983aa11156,4,The instructor was knowledgeable and made the trip unforgettable!,True
13e3d271-4c31-4c1b-8fce-db1b1244659a,c9564d22-8c40-4289-9ce1-a966f41f17ba,9d208b53-6076-47b9-98cf-1f983aa11156,2,"The route was unsafe, and the company did not address concerns.",False
b2466ecc-0a03-4272-a341-f99eeb13204f,4ab42670-5e95-4b7a-98cc-7281c39057e7,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,,False
f9a8fc88-82ea-4313-bbc3-41f5d86a3bb3,05f612a5-bc42-4994-ba58-707953dc32c9,b0670bf0-916a-4f4f-8775-e4c3c3101427,3,,False
a69e4718-30f7-4704-9538-b10c35fef560,95b40449-514c-47d7-bb58-405a94d55c99,b0670bf0-916a-4f4f-8775-e4c3c3101427,4,,True
76de340a-11c5-48dc-8c3c-1fe592d8df36,0c683b2a-f6c3-4e7b-8b11-c3ae0d78484f,b0670bf0-916a-4f4f-8775-e4c3c3101427,3,"Decent experience, but the weather could have been better.",False
1ed9a752-46e5-4d9e-a207-c4a5962fdb63,84bf3484-c3e5-4d5b-a461-f63df2c9b304,b0670bf0-916a-4f4f-8775-e4c3c3101427,5,,True
1379d818-630a-47e1-90ba-d0ad6618db4d,fed9f4ea-f970-4427-ac0c-014ab563d581,b0670bf0-916a-4f4f-8775-e4c3c3101427,4,,True
303a4461-524b-4f07-a285-e892ceaa91f1,9084ea1b-4f66-4c51-9fc5-b42d84ba035d,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,"Not satisfied with the expedition, the guide seemed inexperienced.",False
dc39205e-789d-4500-9d62-0b963bcb8081,d103acd2-0921-4af9-a607-3532dd0e79a8,b0670bf0-916a-4f4f-8775-e4c3c3101427,4,,True
0e56e7b3-66fa-4e8e-bc9d-0069491776c2,2d490a25-874f-4039-ab11-5e7cfe0dd388,b0670bf0-916a-4f4f-8775-e4c3c3101427,5,"Exceeded my expectations, the guide was fantastic!",True
703154df-d1a4-49a2-817e-2ca9240dd8bd,d823135c-b56f-4914-bc54-588d7c994958,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,"Would not recommend, the company failed to meet expectations.",False
fd1483f4-e85c-41f1-b904-ce5fe679a011,d53d1ce6-d7af-44fd-82b4-1f2f35364894,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,"Would not recommend, the company failed to meet expectations.",False
bb601b87-04c9-47af-885f-627e78c6ac26,6dfd5676-a6b7-43e6-9f1b-1bd728d6bdcf,b0670bf0-916a-4f4f-8775-e4c3c3101427,3,"The guide was helpful, but the expedition felt rushed.",False
55cd6777-5f2d-4c08-9244-c57aab24d4ba,15fedac3-d7a6-4a71-9204-65d258c79b8e,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,"Not satisfied with the expedition, the guide seemed inexperienced.",False
c80ee0ee-4529-44f9-8ee5-11c46cea16df,ce90b855-24a4-489c-b2a2-d324b1da09fe,b0670bf0-916a-4f4f-8775-e4c3c3101427,1,,False
99ab5036-4558-41f1-b643-2744bce944be,47b3dc52-5d67-4ca4-a14f-f1cddf887be3,b0670bf0-916a-4f4f-8775-e4c3c3101427,1,"Not satisfied with the expedition, the guide seemed inexperienced.",False
4b1bd92d-fcd1-413c-a2bb-f0d3f4b4f820,0fe58a55-0c9f-4fcc-a371-ea7511f1e3e5,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,"The instructor was unhelpful, and the trip was not enjoyable.",False
b1a73cde-eb2c-4226-944f-659c110ffdc0,716e6c8c-4149-4420-bf23-c6591ed7f175,b0670bf0-916a-4f4f-8775-e4c3c3101427,1,,False
eef209ad-c106-4b9a-a078-c2caed75a853,5736ba39-ca48-4d33-9112-3b9e7ddc8480,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,,False
9804afef-3019-405f-9a96-0bde6fc05de4,f50142ee-36a9-41e0-a20d-48acde829558,b0670bf0-916a-4f4f-8775-e4c3c3101427,5,"Loved every moment, the company provided excellent service!",True
1a311df2-1a27-44f0-9bd4-1df743531ad3,24d4e03a-5d70-4d3a-a402-a23df1802b17,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,"Would not recommend, the company failed to meet expectations.",False
dc85fdb5-3f3b-4b11-bc2d-aadd62912862,3f1e686f-68ae-464c-a80a-4a0878077bcd,b0670bf0-916a-4f4f-8775-e4c3c3101427,5,"Exceeded my expectations, the guide was fantastic!",True
5049d712-7b12-4242-91a7-80ccba52e257,084734ef-54ab-42c2-97cd-bef463a2209c,b0670bf0-916a-4f4f-8775-e4c3c3101427,3,"The views were nice, but the logistics could improve.",False
ac36a919-9de0-43ef-ba7f-71d37c16c8a7,010a1fa6-1b08-42e1-9823-d9db7df8b194,b0670bf0-916a-4f4f-8775-e4c3c3101427,1,The expedition was poorly organized and disappointing.,False
aec12e9f-374a-4362-b163-c26b429d02d4,e131c244-c65b-4ac3-b06d-b1a0d9c6d940,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,"Not satisfied with the expedition, the guide seemed inexperienced.",False
8f4b4ee4-d922-48fb-9164-ec50a98242ba,83a20179-7965-4691-977d-7cbda795890b,b0670bf0-916a-4f4f-8775-e4c3c3101427,3,"Decent experience, but the weather could have been better.",False
4f1d289e-af51-4085-897c-9eb5852b6a95,27c9f403-6d40-45f5-acaa-12f33b979764,b0670bf0-916a-4f4f-8775-e4c3c3101427,1,"Would not recommend, the company failed to meet expectations.",False
e42518ce-978e-4a0b-b5eb-020096734f38,216ca97a-17ec-42ee-b3fb-b1fdb6fdb513,b0670bf0-916a-4f4f-8775-e4c3c3101427,3,,False
b9a73022-fc68-453a-a70a-14790748b566,6f05c120-a922-4828-9965-27a4eb40fb59,b0670bf0-916a-4f4f-8775-e4c3c3101427,2,The expedition was poorly organized and disappointing.,False
