expedition_id,climber_id,summit_reached,summit_date,climb_duration,incident_reported,expedition_success
329f5551-a95c-44f6-81f7-e1f50634e113,14d3a38d-5d1d-4b00-b1bc-199fbbe93a49,False,,0.0,False,False
329f5551-a95c-44f6-81f7-e1f50634e113,03839529-ec6a-45f2-aedd-02b83e39473c,True,2024-10-11 11:36:14.808010,8.7,True,False
329f5551-a95c-44f6-81f7-e1f50634e113,cca4c7e2-b169-4329-8524-1cdf22a4ae09,True,2024-10-14 11:36:14.808020,5.6,False,True
329f5551-a95c-44f6-81f7-e1f50634e113,53ef3f14-a3ab-4edb-b3e0-2ba000dc70e8,True,2024-10-13 11:36:14.808034,1.4,False,True
329f5551-a95c-44f6-81f7-e1f50634e113,f3f35ef2-4fe1-40d4-af65-38e76fe7eb10,True,2024-10-14 11:36:14.808040,6.4,True,False
329f5551-a95c-44f6-81f7-e1f50634e113,d4cc87e4-da4c-4fec-afb2-72a668726f7f,False,,0.0,True,False
329f5551-a95c-44f6-81f7-e1f50634e113,0b11661b-b97c-4441-ad4b-7468acd83d09,True,2024-10-17 11:36:14.808063,7.1,False,True
329f5551-a95c-44f6-81f7-e1f50634e113,aa040d1c-36ec-4a1d-8c47-ea913bbb4a47,False,,0.0,True,False
329f5551-a95c-44f6-81f7-e1f50634e113,42c02cae-8c75-4d7d-9f9a-d1051fdb57f1,True,2024-10-17 11:36:14.808084,7.1,False,True
329f5551-a95c-44f6-81f7-e1f50634e113,e4da4d91-4610-4b7a-bcb6-d6b1b3b1c598,False,,0.0,False,False
329f5551-a95c-44f6-81f7-e1f50634e113,8946064e-cdf8-454b-a855-a0242bd3f597,True,2024-10-17 11:36:14.808112,3.6,False,True
329f5551-a95c-44f6-81f7-e1f50634e113,75c21e44-739a-45d1-8580-338aa442b145,True,2024-10-15 11:36:14.808117,8.3,False,True
329f5551-a95c-44f6-81f7-e1f50634e113,892ce7d9-cafc-43db-a5d2-91506d6446a6,False,,0.0,True,False
329f5551-a95c-44f6-81f7-e1f50634e113,f53a1a1f-fd77-4abc-b259-c305f6253c33,True,2024-10-14 11:36:14.808147,7.7,True,False
329f5551-a95c-44f6-81f7-e1f50634e113,d27caeac-1319-4294-8ef6-503854eb5f97,True,2024-10-14 11:36:14.808153,6.0,True,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,b4e61b2a-517f-470e-b4a0-5f9f9d7f8d1d,True,2024-10-11 11:36:14.808163,2.3,True,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,56e81c05-6854-464b-aa77-5e14d5a3c099,False,,0.0,False,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,dd12c240-cda0-4dce-b36e-9014431529e4,False,,0.0,True,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,c7458f3a-28a6-49bc-89e0-c648c4af1ccf,True,2024-10-09 11:36:14.808208,9.1,True,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,deef14d3-4a44-4f55-bd4a-d7b2b81ebfb6,True,2024-10-18 11:36:14.808225,8.4,True,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,f82825ab-c5a3-4076-b447-e89154918fce,True,2024-10-10 11:36:14.808238,3.7,True,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,f8f77478-bcb5-445d-8c8b-ecffd4ed8989,True,2024-10-15 11:36:14.808243,4.3,True,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,ef1016ee-2d3c-460a-8587-4c68f2f703a8,True,2024-10-12 11:36:14.808256,9.6,False,True
96907f35-3c62-410c-a5ce-a6b0b657b11d,cb1fca76-89d2-4704-8979-a0ccb7dd8265,False,,0.0,False,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,331df7c6-794f-45f5-b5c2-7e96949827fd,True,2024-10-11 11:36:14.808277,2.8,False,True
96907f35-3c62-410c-a5ce-a6b0b657b11d,82eeaad1-1e8b-41b6-95ce-87bcb1a2318a,True,2024-10-18 11:36:14.808291,5.1,False,True
96907f35-3c62-410c-a5ce-a6b0b657b11d,5c20e72b-91e3-4ba2-abb3-a632091f5705,True,2024-10-18 11:36:14.808304,5.1,False,True
96907f35-3c62-410c-a5ce-a6b0b657b11d,ce19626e-ac7c-4294-bab8-e6e728fbcc79,False,,0.0,True,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,560b63e0-d99f-4ef5-abba-3ac6be4ac970,True,2024-10-09 11:36:14.808322,7.5,False,True
96907f35-3c62-410c-a5ce-a6b0b657b11d,e0be1ce9-b49d-4561-893c-d40c04f90f43,False,,0.0,False,False
96907f35-3c62-410c-a5ce-a6b0b657b11d,2c32e8ae-1269-4f6e-9fd7-1892fb88bfe6,True,2024-10-10 11:36:14.808334,6.8,False,True
9d208b53-6076-47b9-98cf-1f983aa11156,370ee05b-a119-40b5-b5a6-27e3942cff4d,True,2024-10-09 11:36:14.808344,5.9,True,False
9d208b53-6076-47b9-98cf-1f983aa11156,9066b3dd-c48d-4c3b-822e-d6f4d8a991c6,True,2024-10-17 11:36:14.808353,7.1,True,False
9d208b53-6076-47b9-98cf-1f983aa11156,6f966276-f75e-4d12-81c9-ad7e2e64e437,True,2024-10-12 11:36:14.808367,6.7,False,True
9d208b53-6076-47b9-98cf-1f983aa11156,88bd086c-7c28-49a6-b463-02b209e22446,True,2024-10-11 11:36:14.808380,9.3,False,True
9d208b53-6076-47b9-98cf-1f983aa11156,e1ac2e8a-6345-47fc-b814-3ba25e03c88d,True,2024-10-18 11:36:14.808385,6.9,False,True
9d208b53-6076-47b9-98cf-1f983aa11156,94a5ef6d-1486-4515-bcaf-516c3550b4a1,True,2024-10-10 11:36:14.808394,8.2,True,False
9d208b53-6076-47b9-98cf-1f983aa11156,d16255fb-c0ad-4945-baa0-a67626d3fc55,False,,0.0,False,False
9d208b53-6076-47b9-98cf-1f983aa11156,3a5223ea-ff6b-438a-b446-3777f11f6fb5,True,2024-10-15 11:36:14.808432,7.0,True,False
9d208b53-6076-47b9-98cf-1f983aa11156,e5e0aece-518e-4e36-a0ee-8213ec1d4caf,False,,0.0,True,False
9d208b53-6076-47b9-98cf-1f983aa11156,a4b039b4-7026-462b-9d87-598c13580624,True,2024-10-15 11:36:14.808461,9.5,False,True
9d208b53-6076-47b9-98cf-1f983aa11156,f6c88018-8989-4f5e-b345-775d7d38d6ba,True,2024-10-18 11:36:14.808477,6.7,False,True
9d208b53-6076-47b9-98cf-1f983aa11156,c9564d22-8c40-4289-9ce1-a966f41f17ba,True,2024-10-14 11:36:14.808491,5.6,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,4ab42670-5e95-4b7a-98cc-7281c39057e7,True,2024-10-13 11:36:14.808505,9.8,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,05f612a5-bc42-4994-ba58-707953dc32c9,True,2024-10-09 11:36:14.808520,2.7,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,95b40449-514c-47d7-bb58-405a94d55c99,True,2024-10-14 11:36:14.808537,9.8,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,0c683b2a-f6c3-4e7b-8b11-c3ae0d78484f,True,2024-10-17 11:36:14.808547,7.3,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,84bf3484-c3e5-4d5b-a461-f63df2c9b304,True,2024-10-16 11:36:14.808555,8.6,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,fed9f4ea-f970-4427-ac0c-014ab563d581,True,2024-10-10 11:36:14.808561,3.1,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,9084ea1b-4f66-4c51-9fc5-b42d84ba035d,True,2024-10-14 11:36:14.808570,5.2,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,d103acd2-0921-4af9-a607-3532dd0e79a8,True,2024-10-15 11:36:14.808580,8.4,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,2d490a25-874f-4039-ab11-5e7cfe0dd388,True,2024-10-10 11:36:14.808593,1.4,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,d823135c-b56f-4914-bc54-588d7c994958,True,2024-10-16 11:36:14.808609,4.0,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,d53d1ce6-d7af-44fd-82b4-1f2f35364894,True,2024-10-13 11:36:14.808622,5.9,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,6dfd5676-a6b7-43e6-9f1b-1bd728d6bdcf,False,,0.0,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,15fedac3-d7a6-4a71-9204-65d258c79b8e,True,2024-10-16 11:36:14.808640,3.1,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,ce90b855-24a4-489c-b2a2-d324b1da09fe,True,2024-10-17 11:36:14.808653,8.7,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,47b3dc52-5d67-4ca4-a14f-f1cddf887be3,False,,0.0,False,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,0fe58a55-0c9f-4fcc-a371-ea7511f1e3e5,False,,0.0,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,716e6c8c-4149-4420-bf23-c6591ed7f175,True,2024-10-12 11:36:14.808685,9.9,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,5736ba39-ca48-4d33-9112-3b9e7ddc8480,True,2024-10-10 11:36:14.808695,5.3,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,f50142ee-36a9-41e0-a20d-48acde829558,False,,0.0,False,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,24d4e03a-5d70-4d3a-a402-a23df1802b17,False,,0.0,False,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,3f1e686f-68ae-464c-a80a-4a0878077bcd,True,2024-10-18 11:36:14.808725,7.0,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,084734ef-54ab-42c2-97cd-bef463a2209c,True,2024-10-11 11:36:14.808738,9.7,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,010a1fa6-1b08-42e1-9823-d9db7df8b194,False,,0.0,False,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,e131c244-c65b-4ac3-b06d-b1a0d9c6d940,False,,0.0,False,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,83a20179-7965-4691-977d-7cbda795890b,True,2024-10-15 11:36:14.808789,4.3,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,27c9f403-6d40-45f5-acaa-12f33b979764,True,2024-10-13 11:36:14.808804,7.4,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,216ca97a-17ec-42ee-b3fb-b1fdb6fdb513,False,,0.0,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,6f05c120-a922-4828-9965-27a4eb40fb59,False,,0.0,False,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,d5b15f68-112c-4064-b96e-fc0ff7b1078e,True,2024-10-09 11:36:14.808841,1.4,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,d8fc59ea-6c4a-46eb-9114-342b3d8bd174,True,2024-10-11 11:36:14.808855,3.3,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,6015d35b-87b1-4aa6-90e6-6fb3ac03d0d1,True,2024-10-16 11:36:14.808873,6.6,False,True
b0670bf0-916a-4f4f-8775-e4c3c3101427,f4b7b603-7017-493c-9e46-81443d8835df,False,,0.0,False,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,6766fe57-30cc-45b6-a488-2af82639f20b,True,2024-10-11 11:36:14.808894,4.7,True,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,8ce7b632-4e94-4d4e-ae96-cc73d8831f8a,False,,0.0,False,False
b0670bf0-916a-4f4f-8775-e4c3c3101427,a6ee42f9-4088-4e2b-a558-2111f63d8c98,False,,0.0,True,False
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,3fc997bf-eec8-47b7-bf1b-207af6e19a32,False,,0.0,False,False
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,5af93248-aa95-4341-9367-4d0eebe6921b,False,,0.0,False,False
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,6db4c785-72b0-40de-8fa7-7e77a7a2b8c9,True,2024-10-09 11:36:14.808945,5.6,False,True
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,12f276cc-d9c5-4af5-b99d-5ff868b93aff,True,2024-10-10 11:36:14.808959,9.5,False,True
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,bd8bcc55-094f-431f-a1c9-467f54838ca3,True,2024-10-14 11:36:14.808972,3.2,False,True
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,cae00ff7-2139-4476-8139-3cd96f4dba1e,True,2024-10-09 11:36:14.808981,5.9,True,False
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,427345ad-56a2-4151-9017-8f949c3b74da,False,,0.0,False,False
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,32a48dcf-f0a3-49c1-807e-679b4c5a8f69,True,2024-10-18 11:36:14.809010,4.6,True,False
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,9523f171-6ffc-45d2-b12c-3bacc8ff2ebb,False,,0.0,True,False
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,0a0e2b4b-726b-49d9-919f-4c0ea499b495,True,2024-10-15 11:36:14.809028,2.4,False,True
c6c873a9-7e60-4531-a3b4-a12163f0dc5e,11217ce8-d3cd-4f19-bd5f-71b7387b1375,True,2024-10-15 11:36:14.809042,3.5,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,31ee247b-63ce-465c-a5f1-f233dbff600e,False,,0.0,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,baf05335-f6dc-42ed-a92b-4bbbab26c901,True,2024-10-14 11:36:14.809076,9.6,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,c42d6be4-dfec-484a-9230-7da7aa40f6e7,True,2024-10-14 11:36:14.809090,5.3,False,True
11e44e43-f60c-4af1-ad90-cc1e548f8271,bd2ec319-fde4-4266-b739-91f541fa9b81,True,2024-10-12 11:36:14.809100,5.9,False,True
11e44e43-f60c-4af1-ad90-cc1e548f8271,6b9f371c-4718-4661-ba3d-8901d34a7654,False,,0.0,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,14176c5b-4823-4592-b8c4-9c1f0b1bfa9e,True,2024-10-10 11:36:14.809122,3.9,False,True
11e44e43-f60c-4af1-ad90-cc1e548f8271,347f472f-c64f-4d4d-beaf-5ae6ca27b399,True,2024-10-17 11:36:14.809132,9.9,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,c4eb9a0b-740d-4891-9d78-af9a842d0f69,True,2024-10-17 11:36:14.809142,6.0,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,c6ca1bf8-a16c-4f16-b0cd-1929ad03c9b2,True,2024-10-17 11:36:14.809151,2.4,False,True
11e44e43-f60c-4af1-ad90-cc1e548f8271,5ed929ab-e420-48c4-b7e2-f342a4a28c9c,True,2024-10-17 11:36:14.809156,3.7,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,7b9b2b21-2b16-43e4-887a-13eb94d626a9,False,,0.0,False,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,ad18c0e9-136d-43bf-aefc-6eb63541440a,False,,0.0,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,c879e3d3-e348-49ab-addc-75b4e2fe49d1,True,2024-10-14 11:36:14.809191,8.1,False,True
11e44e43-f60c-4af1-ad90-cc1e548f8271,a15bc796-bf12-462f-bcda-03509a111c4b,False,,0.0,True,False
11e44e43-f60c-4af1-ad90-cc1e548f8271,491f9bf2-9d7e-4627-85f8-9bc856a7701b,True,2024-10-14 11:36:14.809213,7.1,False,True
8a58a0df-64d9-474b-9d98-fad4f49b13ff,a5b69942-4a7f-4956-9659-5643e11ac2c9,True,2024-10-11 11:36:14.809231,1.8,False,True
8a58a0df-64d9-474b-9d98-fad4f49b13ff,d941b7e0-d7d0-4289-b9ff-40db6f4207e9,True,2024-10-12 11:36:14.809240,9.5,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,2f45d73d-05ef-4cdc-965a-6e6a0bd9daed,False,,0.0,False,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,5894b2fd-08e3-499e-a2e0-682743342fd2,True,2024-10-15 11:36:14.809263,5.3,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,7ceeb47e-8caf-4244-a277-c25a26b0d9fb,True,2024-10-13 11:36:14.809273,1.1,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,73d4fcf8-8bc2-4941-99a6-30b5ba19f9f4,True,2024-10-12 11:36:14.809282,5.9,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,e26e01c7-c248-41cc-b021-4b1822bd07af,True,2024-10-10 11:36:14.809296,8.7,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,95e19d4b-6625-4b25-84a9-0946550d4366,True,2024-10-16 11:36:14.809314,2.0,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,ae2cb329-0d41-4d95-89c1-eb51bf20b284,True,2024-10-16 11:36:14.809323,1.7,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,c83eb005-3e19-4572-b40e-6b063ee62329,True,2024-10-12 11:36:14.809334,9.2,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,7fe638e4-7d3f-4561-b60b-7fbcf3b2e2b1,False,,0.0,False,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,f69b7436-326a-4a2f-bde7-4df2a973bdd8,True,2024-10-11 11:36:14.809352,4.8,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,ecdfa8a8-9cd3-4d47-9646-a61aa5479a19,True,2024-10-10 11:36:14.809370,9.3,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,77a89740-21f3-4ead-a630-b348a1a9f297,True,2024-10-12 11:36:14.809384,6.0,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,17a62cab-a5a6-4535-84be-d069974bc256,False,,0.0,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,c0385cd7-bc61-4ca6-ba02-fbced29050a1,True,2024-10-16 11:36:14.809405,8.8,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,8fb2ac79-db66-41ce-873b-aa3524e50501,False,,0.0,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,30356954-a852-4a3f-9ff1-ec7a24528948,True,2024-10-13 11:36:14.809429,3.2,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,0a2c2937-1aae-4a4c-ba81-08b79b51f205,True,2024-10-18 11:36:14.809439,6.0,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,d0634ced-a169-4b09-b4bb-404a1e790d1f,True,2024-10-18 11:36:14.809452,8.5,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,67b1a59e-04f8-40b7-bfd9-9cdcc3923cb3,True,2024-10-14 11:36:14.809466,5.7,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,1e0dba79-f7b1-4bb0-b768-9d63fba45ed4,True,2024-10-11 11:36:14.809479,9.4,False,True
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,b2261a90-93e6-4fc9-ae2e-eee408d5dd7c,True,2024-10-18 11:36:14.809485,7.6,True,False
4549d5ce-095e-4f8f-bbd7-6a6b7b8e180c,d220a9e6-33bb-4eb3-a9cd-a299ae102bc4,True,2024-10-17 11:36:14.809495,3.6,True,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,4e12e487-67e6-4285-8aee-024970edd2d7,True,2024-10-14 11:36:14.809509,4.8,False,True
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,c976277b-5be7-4b24-bcbd-47d127a5b531,True,2024-10-17 11:36:14.809522,1.8,False,True
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,f9d34e6a-1f5b-43c6-bb33-2326a2a9ef0b,True,2024-10-17 11:36:14.809532,7.6,False,True
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,7816903b-a192-4626-8649-67e7ce626df7,True,2024-10-14 11:36:14.809541,9.7,True,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,93a83103-4dbb-48cf-9571-8f3c990fb64f,True,2024-10-10 11:36:14.809551,1.5,False,True
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,73233925-57b5-4174-a7ce-b723264187bd,True,2024-10-13 11:36:14.809562,7.6,True,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,1315d1ef-0aac-41d5-bce2-c634e788852c,True,2024-10-09 11:36:14.809573,4.6,False,True
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,73d4e3ff-3c27-4f1e-b677-97a7053aa0bc,True,2024-10-09 11:36:14.809591,8.2,True,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,dbd4605b-dc12-4ec8-8944-896645c1542c,True,2024-10-18 11:36:14.809606,6.6,True,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,911e1b01-aee2-49eb-b57e-98f8de30ceca,True,2024-10-17 11:36:14.809619,8.2,False,True
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,a6a6bc52-f210-407b-9b77-08bfe444391d,True,2024-10-10 11:36:14.809632,4.1,False,True
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,37dd0ae7-bf47-4aaf-a768-5b36206df605,True,2024-10-14 11:36:14.809646,1.7,False,True
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,b693ce54-3ea7-431c-8df9-22c7971354cf,True,2024-10-09 11:36:14.809656,5.2,True,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,58a40deb-336f-4650-9216-ae83a8387864,False,,0.0,True,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,faff9fdf-53a5-4247-991b-7b1da9407e32,True,2024-10-10 11:36:14.809678,9.8,True,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,fa31a5fb-c8f9-407e-972f-b042a65be163,False,,0.0,False,False
cceb80a5-0e3a-4491-b1f6-0aafefb123b7,34b99863-714f-4d71-9dc9-14b93cdbb0f5,True,2024-10-10 11:36:14.809718,9.4,False,True
9b132a3e-dbbc-4c31-88c9-1f296006af54,09e568e2-3b35-4768-b05c-a97f5fd21003,True,2024-10-10 11:36:14.809732,1.1,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,bee0f8d0-3d0b-4348-8ba3-6a406dbf849f,True,2024-10-15 11:36:14.809738,6.9,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,1074483b-6cad-4c0f-adee-0c03c6aa0088,False,,0.0,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,7a4df497-926c-4910-82ed-d91dcc733180,True,2024-10-17 11:36:14.809762,3.5,False,True
9b132a3e-dbbc-4c31-88c9-1f296006af54,336c09bb-0eda-4e56-95b2-26bd4b39872d,True,2024-10-18 11:36:14.809771,2.7,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,9254a97d-d7f9-43c5-8bba-a8fc3f6be7d9,True,2024-10-16 11:36:14.809780,5.9,False,True
9b132a3e-dbbc-4c31-88c9-1f296006af54,d3ba503c-9073-48be-b44b-a468f889cf61,True,2024-10-16 11:36:14.809786,7.7,False,True
9b132a3e-dbbc-4c31-88c9-1f296006af54,12072e67-f29d-4876-9f71-6613bc47565a,False,,0.0,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,fd86d51f-2287-464c-908f-2f5497d650e8,True,2024-10-17 11:36:14.809808,1.9,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,e6a2212c-5bbf-4d53-8cfe-292506f500de,True,2024-10-15 11:36:14.809826,2.2,False,True
9b132a3e-dbbc-4c31-88c9-1f296006af54,e42d5f15-6561-4c5a-abde-d3b3f5ce481a,True,2024-10-13 11:36:14.809836,4.5,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,68fae3ac-f366-4364-876d-100678c2acde,False,,0.0,False,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,61ba8543-402a-473f-8718-e3e9cfd68f4b,True,2024-10-12 11:36:14.809864,5.2,False,True
9b132a3e-dbbc-4c31-88c9-1f296006af54,3c2a25e1-bcd0-4277-9bd6-f3d0f61934a9,True,2024-10-16 11:36:14.809878,2.7,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,1674ad3d-a323-4d96-843a-e1b9d7697121,False,,0.0,False,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,28c8c670-9b50-441b-94c5-65002b84e1d7,True,2024-10-09 11:36:14.809905,5.8,True,False
9b132a3e-dbbc-4c31-88c9-1f296006af54,b5d5c287-db45-448e-9a37-e5947e2e626d,True,2024-10-18 11:36:14.809919,8.5,False,True
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,610c4bd5-613d-46c6-b7f1-3c4ce70ce6cf,True,2024-10-10 11:36:14.809933,3.6,True,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,d2937ffb-6eff-4fe0-86e1-c155e324b940,True,2024-10-14 11:36:14.809943,3.4,False,True
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,c512b30e-4c6d-4eea-b045-6dcafeb19972,True,2024-10-15 11:36:14.809953,4.9,False,True
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,125b1764-8069-4be3-8a28-dced4017409d,True,2024-10-14 11:36:14.809966,8.4,True,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,dafd65ad-3145-4c60-9ecd-fa9bb63af4a6,True,2024-10-09 11:36:14.809980,6.2,False,True
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,9b04cc0b-97d7-412f-bb13-04a2cddd4455,True,2024-10-11 11:36:14.809986,9.2,True,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,724da38e-1029-4401-8470-427fc3cdec23,False,,0.0,False,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,1f70a32b-5ea2-4c6e-8047-de806470d06f,True,2024-10-15 11:36:14.810007,6.4,False,True
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,adacec31-b613-4403-b331-10a945f01db7,True,2024-10-15 11:36:14.810016,5.3,False,True
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,4cdfcd11-45ad-4dc1-860c-3ac8821c7348,True,2024-10-17 11:36:14.810025,7.8,True,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,d448ba07-a7c4-4c2b-af67-3c00ce19c4bd,True,2024-10-16 11:36:14.810033,7.0,True,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,d6e25e07-65a3-4b60-b9b2-9e24e59b6cbf,True,2024-10-14 11:36:14.810043,2.5,True,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,a1dab4fa-84b0-46e2-b6f4-62d5c79fe458,False,,0.0,False,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,d5b10fc6-ed18-49a6-8acb-08e5fabf23f5,True,2024-10-10 11:36:14.810060,7.6,True,False
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,b2e0763a-e337-465b-8191-1e44a3df02e5,True,2024-10-10 11:36:14.810078,1.4,False,True
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,2d960e27-268a-41b0-afc0-61457ef7d431,True,2024-10-09 11:36:14.810088,2.7,False,True
f2c2eb2e-7c0e-4bb1-bf9f-bfb055d8025f,88e49cd5-3bd1-4d68-a24f-db97fe66d6f7,True,2024-10-12 11:36:14.810101,9.3,True,False
